Time,Cum. Inj Water ,Cum. Prod Water ,Cum Oil prod.  ,Cum. Inj CO2,Cum. Prod CO2,Pressure
10.498,219.853,0.000,208.265,0.000,0,255.0285678
10.506,220.023,0.000,208.481,0.000,0,255.1510785
10.515,220.200,0.000,208.604,0.000,0,255.1102417
10.523,220.377,0.000,208.851,0.000,0,255.1510785
10.531,220.549,0.000,208.903,0.000,0,255.0694048
10.540,220.726,0.000,209.030,0.000,0,254.9877307
10.548,220.897,0.000,209.257,0.000,0,255.1510785
10.556,221.075,0.000,209.459,0.000,0,254.9468935
10.565,221.245,0.000,209.536,0.000,0,255.1102417
10.573,221.422,0.000,209.659,0.000,0,255.1102417
10.581,221.599,0.000,209.895,0.000,0,254.7699311
10.590,221.770,0.000,210.032,0.000,0,255.1102417
10.598,221.948,0.000,210.155,0.000,0,255.0285678
10.606,222.119,0.000,210.351,0.000,0,255.1510785
10.615,222.296,0.000,210.474,0.000,0,255.1510785
10.623,222.473,0.000,210.601,0.000,0,255.1919152
10.631,222.643,0.000,210.867,0.000,0,255.1510785
10.640,222.821,0.000,211.050,0.000,0,255.1102417
10.648,222.992,0.000,211.217,0.000,0,255.0285678
10.656,223.169,0.000,211.339,0.000,0,255.0285678
10.665,223.346,0.000,211.606,0.000,0,255.1102417
10.673,223.517,0.000,211.769,0.000,0,255.1102417
10.681,223.695,0.000,211.896,0.000,0,255.0694048
10.690,223.866,0.000,212.003,0.000,0,255.1102417
10.698,224.042,0.000,212.255,0.000,0,255.1919152
10.706,224.213,0.000,212.362,0.000,0,255.1510785
10.715,224.390,0.000,212.484,0.000,0,255.1919152
10.723,224.567,0.000,212.681,0.000,0,255.1919152
10.731,224.739,0.000,212.958,0.000,0,255.1919152
10.740,224.916,0.000,213.080,0.000,0,255.2735883
10.748,225.087,0.000,213.187,0.000,0,255.1102417
10.756,225.263,0.000,213.460,0.000,0,255.1919152
10.765,225.440,0.000,213.586,0.000,0,255.0694048
10.773,225.612,0.000,213.783,0.000,0,255.2327518
10.781,225.789,0.000,213.816,0.000,0,255.0285678
10.790,225.960,0.000,214.043,0.000,0,255.1919152
10.798,226.137,0.000,214.166,0.000,0,255.1919152
10.806,226.314,0.000,214.302,0.000,0,255.1919152
10.815,226.486,0.000,214.525,0.000,0,255.1510785
10.823,226.661,0.000,214.652,0.000,0,255.1102417
10.831,226.833,0.000,214.848,0.000,0,255.2735883
10.840,227.010,0.000,214.991,0.000,0,255.0694048
10.848,227.182,0.000,215.118,0.000,0,255.2327518
10.856,227.359,0.000,215.261,0.000,0,255.2735883
10.865,227.536,0.000,215.467,0.000,0,255.2327518
10.873,227.707,0.000,215.620,0.000,0,255.2327518
10.881,227.884,0.000,215.747,0.000,0,255.1919152
10.890,228.055,0.000,215.953,0.000,0,255.1510785
10.898,228.232,0.000,216.226,0.000,0,255.2735883
10.907,228.409,0.000,216.353,0.000,0,255.1102417
10.915,228.581,0.000,216.465,0.000,0,255.3144247
10.923,228.758,0.000,216.662,0.000,0,255.2735883
10.932,228.930,0.000,216.789,0.000,0,255.0694048
10.940,229.106,0.000,217.061,0.000,0,255.2735883
10.948,229.277,0.000,217.198,0.000,0,255.1102417
10.957,229.454,0.000,217.381,0.000,0,255.2327518
10.965,229.631,0.000,217.507,0.000,0,255.2735883
10.973,229.802,0.000,217.610,0.000,0,255.1919152
10.982,229.979,0.000,217.786,0.000,0,255.2327518
10.990,230.151,0.000,217.913,0.000,0,255.3144247
10.998,230.328,0.000,218.116,0.000,0,255.1919152
11.007,230.504,0.000,218.633,0.000,0,255.2327518
11.015,230.675,0.000,218.446,0.000,0,255.3960972
11.023,230.852,0.000,218.573,0.000,0,255.1919152
11.032,231.024,0.000,218.745,0.000,0,255.3144247
11.040,231.201,0.000,218.962,0.000,0,255.2327518
11.048,231.378,0.000,219.089,0.000,0,255.1919152
11.057,231.549,0.000,219.191,0.000,0,255.2327518
11.065,231.726,0.000,219.408,0.000,0,255.1919152
11.073,231.896,0.000,219.660,0.000,0,255.2327518
11.082,232.073,0.000,219.787,0.000,0,255.2327518
11.090,232.250,0.000,219.924,0.000,0,255.2327518
11.098,232.422,0.000,220.157,0.000,0,255.1510785
11.107,232.599,0.000,220.283,0.000,0,255.3960972
11.115,232.770,0.000,220.476,0.000,0,255.2735883
11.123,232.947,0.000,220.683,0.000,0,255.2735883
11.132,233.118,0.000,220.809,0.000,0,255.3144247
11.140,233.295,0.000,221.012,0.000,0,255.3960972
11.148,233.472,0.000,221.229,0.000,0,255.1510785
11.157,233.643,0.000,221.432,0.000,0,255.2327518
11.165,233.820,0.000,221.558,0.000,0,255.1919152
11.173,233.992,0.000,221.655,0.000,0,255.2327518
11.182,234.169,0.000,221.808,0.000,0,255.0694048
11.190,234.346,0.000,221.934,0.000,0,255.355261
11.198,234.516,0.000,222.157,0.000,0,255.2735883
11.207,234.693,0.000,222.314,0.000,0,255.1919152
11.215,234.864,0.000,222.566,0.000,0,255.2327518
11.223,235.041,0.000,222.693,0.000,0,255.0694048
11.232,235.218,0.000,222.870,0.000,0,255.2327518
11.240,235.390,0.000,222.963,0.000,0,255.2327518
11.248,235.567,0.000,223.089,0.000,0,255.3144247
11.257,235.737,0.000,223.332,0.000,0,255.1919152
11.265,235.915,0.000,223.389,0.000,0,255.2327518
11.273,236.086,0.000,223.511,0.000,0,255.2735883
11.282,236.263,0.000,223.728,0.000,0,255.1919152
11.290,236.440,0.000,223.895,0.000,0,255.2327518
11.298,236.612,0.000,224.078,0.000,0,255.3960972
11.307,236.789,0.000,224.205,0.000,0,255.355261
11.315,236.960,0.000,224.477,0.000,0,255.1510785
11.323,237.137,0.000,224.634,0.000,0,255.2735883
11.332,237.308,0.000,224.761,0.000,0,255.1919152
11.340,237.485,0.000,224.923,0.000,0,255.2735883
11.348,237.662,0.000,225.100,0.000,0,255.2735883
11.357,237.833,0.000,225.213,0.000,0,255.1919152
11.365,238.010,0.000,225.339,0.000,0,255.1919152
11.373,238.181,0.000,225.566,0.000,0,255.3144247
11.382,238.358,0.000,225.759,0.000,0,255.2327518
11.390,238.535,0.000,225.886,0.000,0,255.2735883
11.398,238.706,0.000,226.078,0.000,0,255.1102417
11.407,238.883,0.000,226.265,0.000,0,255.2327518
11.415,239.055,0.000,226.388,0.000,0,255.3144247
11.423,239.232,0.000,226.565,0.000,0,255.2735883
11.432,239.409,0.000,226.751,0.000,0,255.1919152
11.440,239.579,0.000,226.874,0.000,0,255.1919152
11.448,239.756,0.000,226.960,0.000,0,255.2735883
11.457,239.928,0.000,227.373,0.000,0,255.2735883
11.465,240.105,0.000,227.420,0.000,0,255.2735883
11.474,240.278,0.000,227.542,0.000,0,255.1102417
11.482,240.455,0.000,227.719,0.000,0,255.2735883
11.490,240.632,0.000,227.966,0.000,0,255.0285678
11.499,240.803,0.000,228.089,0.000,0,255.3144247
11.507,240.980,0.000,228.276,0.000,0,255.3144247
11.515,241.150,0.000,228.429,0.000,0,255.2327518
11.524,241.327,0.000,228.665,0.000,0,255.1102417
11.532,241.499,0.000,228.788,0.000,0,255.2735883
11.540,241.676,0.000,228.934,0.000,0,255.2327518
11.549,241.853,0.000,229.121,0.000,0,255.1510785
11.557,242.025,0.000,229.244,0.000,0,255.0694048
11.565,242.202,0.000,229.420,0.000,0,255.1102417
11.574,242.372,0.000,229.613,0.000,0,255.1102417
11.582,242.549,0.000,229.800,0.000,0,255.2735883
11.590,242.726,0.000,229.927,0.000,0,255.0285678
11.599,242.898,0.000,230.069,0.000,0,255.1510785
11.607,243.075,0.000,230.236,0.000,0,254.9877307
11.615,243.247,0.000,230.358,0.000,0,254.9060562
11.624,243.423,0.000,230.595,0.000,0,254.9468935
11.632,243.600,0.000,230.807,0.000,0,255.0694048
11.640,243.771,0.000,230.934,0.000,0,254.9877307
11.649,243.948,0.000,231.101,0.000,0,255.0694048
11.657,244.119,0.000,231.284,0.000,0,255.1102417
11.665,244.296,0.000,231.411,0.000,0,254.9468935
11.674,244.473,0.000,231.543,0.000,0,255.1102417
11.682,244.644,0.000,231.730,0.000,0,254.9877307
11.690,244.822,0.000,231.867,0.000,0,255.0285678
11.699,244.993,0.000,231.990,0.000,0,255.1919152
11.707,245.170,0.000,232.206,0.000,0,255.2327518
11.715,245.341,0.000,232.449,0.000,0,255.2327518
11.724,245.518,0.000,232.576,0.000,0,255.1102417
11.732,245.690,0.000,232.693,0.000,0,255.2735883
11.740,245.867,0.000,232.935,0.000,0,255.1102417
11.749,246.044,0.000,233.152,0.000,0,255.1919152
11.757,246.214,0.000,233.275,0.000,0,255.1510785
11.765,246.391,0.000,233.361,0.000,0,255.1919152
11.774,246.563,0.000,233.584,0.000,0,255.2327518
11.782,246.740,0.000,233.711,0.000,0,255.1919152
11.790,246.917,0.000,233.877,0.000,0,255.1919152
11.799,247.089,0.000,234.090,0.000,0,255.1510785
11.807,247.266,0.000,234.217,0.000,0,255.3144247
11.815,247.436,0.000,234.359,0.000,0,255.1919152
11.824,247.613,0.000,234.606,0.000,0,255.2735883
11.832,247.790,0.000,234.773,0.000,0,255.2735883
11.840,247.961,0.000,234.895,0.000,0,255.3144247
11.849,248.139,0.000,235.032,0.000,0,255.2735883
11.857,248.310,0.000,235.245,0.000,0,255.1919152
11.865,248.487,0.000,235.371,0.000,0,255.1510785
11.874,248.657,0.000,235.568,0.000,0,255.1919152
11.882,248.834,0.000,235.691,0.000,0,255.2327518
11.890,249.012,0.000,235.817,0.000,0,255.1510785
11.899,249.183,0.000,236.060,0.000,0,255.1510785
11.907,249.361,0.000,236.207,0.000,0,255.2735883
11.915,249.532,0.000,236.423,0.000,0,255.2735883
11.924,249.709,0.000,236.546,0.000,0,255.1510785
11.932,249.886,0.000,236.723,0.000,0,255.2327518
11.940,250.058,0.000,236.965,0.000,0,255.355261
11.949,250.235,0.000,237.092,0.000,0,255.1510785
11.957,250.405,0.000,237.215,0.000,0,255.1919152
11.965,250.582,0.000,237.422,0.000,0,255.2327518
11.974,250.754,0.000,237.539,0.000,0,255.1919152
11.982,250.931,0.000,237.662,0.000,0,255.1102417
11.990,251.108,0.000,237.868,0.000,0,255.355261
11.999,251.279,0.000,238.011,0.000,0,255.2327518
12.007,251.456,0.000,238.138,0.000,0,255.2327518
12.015,251.627,0.000,238.374,0.000,0,255.1919152
12.024,251.804,0.000,238.496,0.000,0,255.1919152
12.032,251.976,0.000,238.623,0.000,0,255.1919152
12.041,252.153,0.000,238.865,0.000,0,255.1919152
12.049,252.330,0.000,238.952,0.000,0,255.1919152
12.057,252.501,0.000,239.075,0.000,0,255.2735883
12.066,252.678,0.000,239.322,0.000,0,255.1510785
12.074,252.848,0.000,239.469,0.000,0,255.1919152
12.082,253.025,0.000,239.671,0.000,0,255.0694048
12.091,253.202,0.000,239.798,0.000,0,255.1102417
12.099,253.374,0.000,240.070,0.000,0,255.1102417
12.107,253.551,0.000,240.167,0.000,0,255.4369333
12.116,253.722,0.000,240.294,0.000,0,255.1919152
12.124,253.899,0.000,240.557,0.000,0,255.2327518
12.132,254.070,0.000,240.703,0.000,0,255.1919152
12.141,254.247,0.000,240.786,0.000,0,255.2327518
12.149,254.424,0.000,240.913,0.000,0,255.2327518
12.157,254.596,0.000,241.109,0.000,0,255.2327518
12.166,254.773,0.000,241.342,0.000,0,255.1510785
12.174,254.945,0.000,241.469,0.000,0,255.1510785
12.182,255.122,0.000,241.651,0.000,0,255.2327518
12.191,255.299,0.000,242.068,0.000,0,255.2735883
12.199,255.469,0.000,242.191,0.000,0,255.2327518
12.207,255.646,0.000,242.207,0.000,0,255.1919152
12.216,255.818,0.000,242.344,0.000,0,255.355261
12.224,255.995,0.000,242.517,0.000,0,255.3144247
12.232,256.172,0.000,242.644,0.000,0,255.1102417
12.241,256.343,0.000,242.836,0.000,0,255.1102417
12.249,256.520,0.000,243.093,0.000,0,255.1919152
12.257,256.690,0.000,243.220,0.000,0,255.2327518
12.266,256.867,0.000,243.352,0.000,0,255.2327518
12.274,257.044,0.000,243.449,0.000,0,255.2327518
12.282,257.216,0.000,243.762,0.000,0,254.9877307
12.291,257.393,0.000,243.888,0.000,0,255.0694048
12.299,257.564,0.000,243.935,0.000,0,255.1102417
12.307,257.741,0.000,244.178,0.000,0,255.0694048
12.316,257.912,0.000,244.304,0.000,0,255.1510785
12.324,258.089,0.000,244.497,0.000,0,255.1919152
12.332,258.266,0.000,244.734,0.000,0,255.1510785
12.341,258.437,0.000,244.860,0.000,0,255.1510785
12.349,258.614,0.000,244.973,0.000,0,255.0694048
12.357,258.785,0.000,245.190,0.000,0,255.0285678
12.366,258.963,0.000,245.313,0.000,0,255.0694048
12.374,259.139,0.000,245.540,0.000,0,255.1102417
12.382,259.310,0.000,245.642,0.000,0,255.1102417
12.391,259.487,0.000,245.879,0.000,0,255.0285678
12.399,259.658,0.000,246.006,0.000,0,255.0285678
12.407,259.836,0.000,246.158,0.000,0,255.1102417
12.416,260.007,0.000,246.305,0.000,0,255.1510785
12.424,260.184,0.000,246.428,0.000,0,255.0694048
12.432,260.361,0.000,246.635,0.000,0,255.1102417
12.441,260.532,0.000,246.867,0.000,0,255.1102417
12.449,260.709,0.000,246.994,0.000,0,254.9877307
12.457,260.881,0.000,247.137,0.000,0,255.1510785
12.466,261.058,0.000,247.324,0.000,0,255.1102417
12.474,261.235,0.000,247.551,0.000,0,255.2327518
12.482,261.406,0.000,247.674,0.000,0,255.2735883
12.491,261.583,0.000,247.800,0.000,0,255.2327518
12.499,261.755,0.000,247.973,0.000,0,255.0694048
12.507,261.930,0.000,248.100,0.000,0,255.0285678
12.516,262.107,0.000,248.376,0.000,0,255.1102417
12.524,262.280,0.000,248.439,0.000,0,255.3960972
12.532,262.457,0.000,248.566,0.000,0,255.1510785
12.541,262.628,0.000,248.948,0.000,0,255.3960972
12.549,262.805,0.000,249.115,0.000,0,255.1510785
12.557,262.976,0.000,249.281,0.000,0,255.1102417
12.566,263.153,0.000,249.404,0.000,0,255.1510785
12.574,263.329,0.000,249.511,0.000,0,255.1510785
12.582,263.501,0.000,249.723,0.000,0,255.1510785
12.591,263.678,0.000,249.850,0.000,0,255.1510785
12.599,263.849,0.000,250.073,0.000,0,255.1919152
12.608,264.026,0.000,250.220,0.000,0,255.2327518
12.616,264.203,0.000,250.476,0.000,0,255.2735883
12.624,264.374,0.000,250.599,0.000,0,255.1919152
12.633,264.551,0.000,250.666,0.000,0,255.1919152
12.641,264.722,0.000,250.908,0.000,0,255.0694048
12.649,264.899,0.000,251.035,0.000,0,255.2327518
12.658,265.071,0.000,251.192,0.000,0,255.0285678
12.666,265.248,0.000,251.415,0.000,0,255.1510785
12.674,265.425,0.000,251.541,0.000,0,255.1919152
12.683,265.596,0.000,251.814,0.000,0,255.1102417
12.691,265.773,0.000,251.841,0.000,0,255.1919152
12.699,265.943,0.000,251.963,0.000,0,255.1510785
12.708,266.120,0.000,252.270,0.000,0,254.9877307
12.716,266.298,0.000,252.387,0.000,0,255.2327518
12.724,266.469,0.000,252.520,0.000,0,255.1102417
12.733,266.646,0.000,252.647,0.000,0,254.9468935
12.741,266.817,0.000,252.869,0.000,0,255.0694048
12.749,266.994,0.000,252.967,0.000,0,255.1919152
12.758,267.171,0.000,253.089,0.000,0,255.1510785
12.766,267.342,0.000,253.316,0.000,0,255.0285678
12.774,267.519,0.000,253.463,0.000,0,255.1919152
12.783,267.690,0.000,253.585,0.000,0,255.1919152
12.791,267.867,0.000,253.842,0.000,0,255.1919152
12.799,268.044,0.000,253.964,0.000,0,255.1510785
12.808,268.216,0.000,254.151,0.000,0,255.3144247
12.816,268.393,0.000,254.278,0.000,0,255.0694048
12.824,268.563,0.000,254.500,0.000,0,255.0694048
12.833,268.740,0.000,254.707,0.000,0,255.0694048
12.841,268.912,0.000,254.830,0.000,0,255.3144247
12.849,269.089,0.000,254.967,0.000,0,255.2327518
12.858,269.266,0.000,255.179,0.000,0,255.1102417
12.866,269.437,0.000,255.306,0.000,0,255.1102417
12.874,269.614,0.000,255.543,0.000,0,255.2327518
12.883,269.786,0.000,255.645,0.000,0,255.1919152
12.891,269.963,0.000,255.772,0.000,0,255.1919152
12.899,270.134,0.000,256.015,0.000,0,255.2735883
12.908,270.311,0.000,256.071,0.000,0,255.1510785
12.916,270.488,0.000,256.398,0.000,0,255.1919152
12.924,270.660,0.000,256.521,0.000,0,255.1510785
12.933,270.837,0.000,256.648,0.000,0,255.2327518
12.941,271.008,0.000,256.850,0.000,0,255.1102417
12.949,271.185,0.000,256.977,0.000,0,255.1102417
12.958,271.357,0.000,257.010,0.000,0,255.1919152
12.966,271.534,0.000,257.267,0.000,0,255.1510785
12.974,271.711,0.000,257.393,0.000,0,255.1510785
12.983,271.882,0.000,257.606,0.000,0,255.3144247
12.991,272.060,0.000,257.773,0.000,0,255.1102417
12.999,272.231,0.000,257.985,0.000,0,255.355261
13.008,272.407,0.000,258.112,0.000,0,255.0285678
13.016,272.584,0.000,258.268,0.000,0,255.1919152
13.024,272.755,0.000,258.371,0.000,0,255.1102417
13.033,272.932,0.000,258.498,0.000,0,255.0694048
13.041,273.104,0.000,258.731,0.000,0,255.1919152
13.049,273.281,0.000,258.897,0.000,0,255.2735883
13.058,273.453,0.000,259.024,0.000,0,255.0694048
13.066,273.630,0.000,259.287,0.000,0,255.1510785
13.074,273.807,0.000,259.384,0.000,0,255.0694048
13.083,273.977,0.000,259.546,0.000,0,254.9877307
13.091,274.154,0.000,259.673,0.000,0,255.1102417
13.099,274.325,0.000,259.880,0.000,0,255.1510785
13.108,274.502,0.000,260.022,0.000,0,255.1102417
13.116,274.679,0.000,260.149,0.000,0,255.1510785
13.124,274.851,0.000,260.262,0.000,0,255.0285678
13.133,275.028,0.000,260.448,0.000,0,255.1102417
13.141,275.198,0.000,260.571,0.000,0,255.0285678
13.149,275.375,0.000,260.748,0.000,0,255.0285678
13.158,275.552,0.000,260.994,0.000,0,254.9877307
13.166,275.725,0.000,261.117,0.000,0,255.1102417
13.174,275.902,0.000,261.234,0.000,0,255.0285678
13.183,276.073,0.000,261.496,0.000,0,254.9877307
13.191,276.250,0.000,261.763,0.000,0,255.0694048
13.199,276.421,0.000,261.890,0.000,0,255.1102417
13.208,276.598,0.000,262.072,0.000,0,255.0285678
13.216,276.775,0.000,262.219,0.000,0,255.0694048
13.224,276.947,0.000,262.341,0.000,0,255.0285678
13.233,277.124,0.000,262.548,0.000,0,255.1102417
13.241,277.295,0.000,262.755,0.000,0,255.1102417
13.249,277.472,0.000,262.877,0.000,0,255.0694048
13.258,277.643,0.000,263.054,0.000,0,255.1102417
13.266,277.820,0.000,263.287,0.000,0,255.0285678
13.274,277.997,0.000,263.484,0.000,0,255.2735883
13.283,278.168,0.000,263.606,0.000,0,255.1510785
13.291,278.345,0.000,263.693,0.000,0,255.1510785
13.299,278.516,0.000,263.930,0.000,0,255.1919152
13.308,278.694,0.000,264.052,0.000,0,255.2735883
13.316,278.864,0.000,264.229,0.000,0,255.1510785
13.324,279.041,0.000,264.412,0.000,0,255.1510785
13.333,279.218,0.000,264.539,0.000,0,255.1919152
13.341,279.390,0.000,264.736,0.000,0,255.2735883
13.349,279.567,0.000,264.868,0.000,0,255.0694048
13.358,279.738,0.000,265.155,0.000,0,255.1510785
13.366,279.915,0.000,265.278,0.000,0,255.355261
13.374,280.092,0.000,265.444,0.000,0,255.2327518
13.383,280.263,0.000,265.657,0.000,0,255.1102417
13.391,280.440,0.000,265.784,0.000,0,255.1510785
13.399,280.611,0.000,265.920,0.000,0,255.1510785
13.408,280.788,0.000,266.103,0.000,0,255.0694048
13.416,280.965,0.000,266.230,0.000,0,255.1102417
13.424,281.137,0.000,266.443,0.000,0,255.2735883
13.433,281.314,0.000,266.570,0.000,0,255.2735883
13.441,281.484,0.000,266.712,0.000,0,255.1102417
13.449,281.661,0.000,266.839,0.000,0,255.355261
13.458,281.833,0.000,266.986,0.000,0,255.2327518
13.466,282.010,0.000,267.178,0.000,0,255.1510785
13.474,282.187,0.000,267.305,0.000,0,255.0694048
13.483,282.358,0.000,267.508,0.000,0,255.1510785
13.491,282.535,0.000,267.715,0.000,0,255.0285678
13.499,282.706,0.000,267.887,0.000,0,255.1919152
13.508,282.883,0.000,268.014,0.000,0,255.3144247
13.516,283.060,0.000,268.081,0.000,0,255.1919152
13.524,283.231,0.000,268.324,0.000,0,255.2327518
13.533,283.408,0.000,268.450,0.000,0,255.0694048
13.541,283.580,0.000,268.583,0.000,0,255.0694048
13.549,283.757,0.000,268.810,0.000,0,255.1102417
13.558,283.934,0.000,268.936,0.000,0,255.1919152
13.566,284.104,0.000,269.089,0.000,0,255.1919152
13.574,284.281,0.000,269.266,0.000,0,255.1510785
13.583,284.453,0.000,269.418,0.000,0,255.2327518
13.591,284.630,0.000,269.545,0.000,0,255.1102417
13.599,284.807,0.000,269.732,0.000,0,255.1919152
13.608,284.978,0.000,269.935,0.000,0,255.1102417
13.616,285.156,0.000,270.061,0.000,0,255.1510785
13.624,285.327,0.000,270.174,0.000,0,255.1510785
13.633,285.504,0.000,270.431,0.000,0,255.1510785
13.641,285.674,0.000,270.554,0.000,0,255.1510785
13.649,285.851,0.000,270.710,0.000,0,255.1510785
13.658,286.028,0.000,270.957,0.000,0,255.2327518
13.666,286.200,0.000,271.150,0.000,0,255.1919152
13.674,286.377,0.000,271.277,0.000,0,255.1102417
13.683,286.548,0.000,271.449,0.000,0,255.2735883
13.691,286.725,0.000,271.606,0.000,0,255.0694048
13.699,286.901,0.000,271.728,0.000,0,255.1510785
13.708,287.072,0.000,271.935,0.000,0,255.0694048
13.716,287.249,0.000,272.181,0.000,0,255.2327518
13.724,287.421,0.000,272.304,0.000,0,255.2735883
13.733,287.598,0.000,272.491,0.000,0,255.2327518
13.741,287.770,0.000,272.474,0.000,0,255.1510785
13.750,287.947,0.000,272.770,0.000,0,255.3144247
13.758,288.124,0.000,272.897,0.000,0,255.2327518
13.766,288.294,0.000,273.070,0.000,0,255.1510785
13.775,288.471,0.000,273.207,0.000,0,255.2735883
13.783,288.642,0.000,273.329,0.000,0,255.0694048
13.791,288.819,0.000,273.586,0.000,0,255.355261
13.800,288.996,0.000,273.723,0.000,0,255.1510785
13.808,289.168,0.000,273.845,0.000,0,255.2327518
13.816,289.345,0.000,274.062,0.000,0,255.1919152
13.825,289.516,0.000,274.354,0.000,0,255.1510785
13.833,289.693,0.000,274.481,0.000,0,255.2735883
13.841,289.870,0.000,274.548,0.000,0,255.1102417
13.850,290.042,0.000,274.800,0.000,0,255.2327518
13.858,290.219,0.000,275.017,0.000,0,255.1919152
13.866,290.390,0.000,275.140,0.000,0,255.1102417
13.875,290.567,0.000,275.417,0.000,0,255.1102417
13.883,290.737,0.000,275.400,0.000,0,255.1919152
13.891,290.915,0.000,275.526,0.000,0,255.2327518
13.900,291.087,0.000,275.793,0.000,0,255.2327518
13.908,291.264,0.000,276.016,0.000,0,255.1919152
13.916,291.441,0.000,276.143,0.000,0,255.355261
13.925,291.612,0.000,276.325,0.000,0,255.2327518
13.933,291.789,0.000,276.442,0.000,0,255.1919152
13.941,291.959,0.000,276.935,0.000,0,255.0285678
13.950,292.137,0.000,277.061,0.000,0,255.1102417
13.958,292.315,0.000,277.058,0.000,0,255.2735883
13.966,292.486,0.000,277.371,0.000,0,255.1102417
13.975,292.663,0.000,277.498,0.000,0,255.1510785
13.983,292.834,0.000,277.670,0.000,0,255.0285678
13.991,293.012,0.000,277.847,0.000,0,255.1919152
14.000,293.182,0.000,277.974,0.000,0,255.1919152
14.008,293.359,0.000,277.866,0.000,0,255.1919152
14.016,293.536,0.000,278.143,0.000,0,255.1510785
14.025,293.707,0.000,278.256,0.000,0,255.0285678
14.033,293.885,0.000,278.383,0.000,0,255.0694048
14.041,294.056,0.000,278.525,0.000,0,255.0694048
14.050,294.233,0.000,278.792,0.000,0,255.1510785
14.058,294.410,0.000,278.919,0.000,0,255.0285678
14.066,294.580,0.000,279.182,0.000,0,255.0694048
14.075,294.758,0.000,279.428,0.000,0,255.0694048
14.083,294.929,0.000,279.571,0.000,0,254.9877307
14.091,295.106,0.000,279.697,0.000,0,255.0694048
14.100,295.278,0.000,279.874,0.000,0,254.9877307
14.108,295.455,0.000,280.237,0.000,0,255.1510785
14.116,295.632,0.000,280.363,0.000,0,254.9877307
14.125,295.804,0.000,280.446,0.000,0,255.0694048
14.133,295.981,0.000,280.623,0.000,0,255.1510785
14.141,296.151,0.000,280.749,0.000,0,255.1102417
14.150,296.328,0.000,280.872,0.000,0,255.2327518
14.158,296.505,0.000,280.959,0.000,0,255.0285678
14.166,296.676,0.000,281.081,0.000,0,255.0694048
14.175,296.853,0.000,281.348,0.000,0,255.1102417
14.183,297.025,0.000,281.551,0.000,0,255.0285678
14.191,297.202,0.000,281.898,0.000,0,255.0285678
14.200,297.373,0.000,282.025,0.000,0,255.0285678
14.208,297.550,0.000,282.057,0.000,0,255.0694048
14.216,297.727,0.000,282.324,0.000,0,254.9877307
14.225,297.898,0.000,282.447,0.000,0,254.9877307
14.233,298.075,0.000,282.493,0.000,0,254.8652188
14.241,298.246,0.000,282.800,0.000,0,255.0694048
14.250,298.423,0.000,282.963,0.000,0,255.1102417
14.258,298.600,0.000,283.090,0.000,0,254.9468935
14.266,298.771,0.000,283.212,0.000,0,255.0285678
14.275,298.948,0.000,283.389,0.000,0,255.1102417
14.283,299.119,0.000,283.512,0.000,0,255.1510785
14.291,299.296,0.000,283.718,0.000,0,254.9468935
14.300,299.473,0.000,283.885,0.000,0,254.9468935
14.308,299.644,0.000,284.228,0.000,0,254.9877307
14.316,299.821,0.000,284.354,0.000,0,255.0285678
14.325,299.992,0.000,284.416,0.000,0,254.9060562
14.333,300.169,0.000,284.603,0.000,0,254.9468935
14.342,300.346,0.000,284.730,0.000,0,255.0694048
14.350,300.518,0.000,284.922,0.000,0,254.9877307
14.358,300.695,0.000,285.149,0.000,0,255.1102417
14.367,300.867,0.000,285.272,0.000,0,255.1102417
14.375,301.044,0.000,285.478,0.000,0,255.1102417
14.383,301.214,0.000,285.591,0.000,0,255.3144247
14.392,301.392,0.000,285.928,0.000,0,255.1510785
14.400,301.563,0.000,286.055,0.000,0,255.1510785
14.408,301.740,0.000,286.068,0.000,0,255.1102417
14.417,301.917,0.000,286.304,0.000,0,255.0694048
14.425,302.088,0.000,286.427,0.000,0,255.1102417
14.433,302.266,0.000,286.494,0.000,0,255.0694048
14.442,302.437,0.000,286.761,0.000,0,255.1102417
14.450,302.614,0.000,286.883,0.000,0,255.1919152
14.458,302.791,0.000,287.080,0.000,0,255.1102417
14.467,302.962,0.000,287.303,0.000,0,255.2327518
14.475,303.139,0.000,287.460,0.000,0,255.0285678
14.483,303.310,0.000,287.582,0.000,0,255.1102417
14.492,303.487,0.000,287.739,0.000,0,255.2327518
14.500,303.664,0.000,287.956,0.000,0,255.355261
14.508,303.835,0.000,288.078,0.000,0,255.355261
14.517,304.012,0.000,288.215,0.000,0,255.0285678
14.525,304.183,0.000,288.418,0.000,0,255.2327518
14.533,304.360,0.000,288.545,0.000,0,255.2327518
14.542,304.532,0.000,288.697,0.000,0,255.1510785
14.550,304.709,0.000,288.924,0.000,0,255.1919152
14.558,304.886,0.000,289.051,0.000,0,255.2735883
14.567,305.057,0.000,289.173,0.000,0,255.1919152
14.575,305.233,0.000,289.360,0.000,0,255.1510785
14.583,305.405,0.000,289.563,0.000,0,255.1102417
14.592,305.582,0.000,289.690,0.000,0,255.1510785
14.600,305.759,0.000,289.926,0.000,0,255.1919152
14.608,305.930,0.000,290.029,0.000,0,255.1510785
14.617,306.107,0.000,290.226,0.000,0,255.1510785
14.625,306.278,0.000,290.348,0.000,0,255.1102417
14.633,306.455,0.000,290.485,0.000,0,255.0694048
14.642,306.626,0.000,290.702,0.000,0,254.9877307
