CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
243.9386,1226.9858,1645.6800,1506.7983,153.6141,511.0474,124774.3219,253.2543
243.9553,1227.0025,1645.6800,1506.6883,153.7341,511.0820,124831.6387,253.2444
243.9719,1227.0192,1645.6800,1506.7683,153.6041,511.1165,124791.4824,253.2543
243.9886,1227.0358,1645.6800,1506.5483,153.9141,511.1522,124814.4785,253.2444
244.0053,1227.0525,1645.6800,1506.7083,153.6841,511.1867,124823.6884,253.2346
244.0219,1227.0692,1645.6800,1506.5883,153.8741,511.2213,124845.9107,253.2346
244.0386,1227.0858,1645.6800,1506.5483,153.8441,511.2569,124871.2637,253.2247
244.0553,1227.1025,1645.6800,1506.5783,153.8041,511.2915,124864.9429,253.2247
244.0719,1227.1192,1645.6800,1506.6283,153.7541,511.3271,124861.5218,253.2247
244.0886,1227.1358,1645.6800,1506.6383,153.7941,511.3617,124890.7909,253.2247
244.1053,1227.1525,1645.6800,1506.5683,153.8541,511.3962,124880.9241,253.2247
244.1219,1227.1692,1645.6800,1506.6983,153.7241,511.4308,124898.9032,253.2247
244.1386,1227.1858,1645.6800,1506.7983,153.6041,511.4664,124871.2232,253.2247
244.1553,1227.2025,1645.6800,1506.6683,153.7641,511.5010,124906.9344,253.2247
244.1719,1227.2192,1645.6800,1506.5883,153.8441,511.5366,124921.3680,253.2346
244.1886,1227.2358,1645.6800,1506.6783,153.7041,511.5711,124906.2816,253.2346
244.2053,1227.2525,1645.6800,1506.5783,153.8841,511.6057,124933.5923,253.2346
244.2219,1227.2692,1645.6800,1506.6883,153.7041,511.6403,124924.9502,253.2444
244.2386,1227.2858,1645.6800,1506.6583,153.8541,511.6759,124912.1189,253.2444
244.2553,1227.3025,1645.6800,1506.6283,153.8141,511.7105,124923.0374,253.2444
244.2719,1227.3192,1645.6800,1506.7283,153.6541,511.7461,124956.4226,253.2543
244.2886,1227.3358,1645.6800,1506.5883,153.8741,511.7806,124960.7509,253.2642
244.3053,1227.3525,1645.6800,1508.0383,152.3741,511.8152,124978.8060,253.2740
244.3219,1227.3692,1645.6800,1506.8999,153.4724,511.8498,124953.8972,253.2839
244.3386,1227.3858,1645.6800,1506.7183,153.6841,511.8854,124941.0531,253.2938
244.3553,1227.4025,1645.6800,1506.6483,153.8041,511.9200,124979.4991,253.3037
244.3719,1227.4192,1645.6800,1506.6783,153.7841,511.9556,124977.7491,253.3037
244.3886,1227.4358,1645.6800,1506.5183,153.9841,511.9901,125009.8746,253.3037
244.4053,1227.4525,1645.6800,1506.7183,153.7241,512.0247,125017.3337,253.3037
244.4219,1227.4692,1645.6800,1506.6983,153.7241,512.0603,125020.8342,253.3135
244.4386,1227.4858,1645.6800,1506.6483,153.7441,512.0949,125020.1007,253.3037
244.4553,1227.5025,1645.6800,1506.7783,153.6841,512.1295,125027.0343,253.3037
244.4719,1227.5192,1645.6800,1506.6283,153.7941,512.1640,125060.4635,253.3135
244.4886,1227.5358,1645.6800,1506.8083,153.6041,512.1996,125055.8523,253.3234
244.5053,1227.5525,1645.6800,1506.8183,153.5941,512.2342,125087.2842,253.3234
244.5219,1227.5692,1645.6800,1506.6083,153.7941,512.2698,125071.1813,253.3135
244.5386,1227.5858,1645.6800,1506.7083,153.7641,512.3044,125086.1866,253.3234
244.5553,1227.6025,1645.6800,1506.4783,153.9541,512.3389,125116.9254,253.3234
244.5719,1227.6192,1645.6800,1506.7283,153.7641,512.3735,125103.9583,253.3234
244.5886,1227.6358,1645.6800,1506.6983,153.7541,512.4091,125135.5527,253.3234
244.6053,1227.6525,1645.6800,1506.5783,153.8441,512.4437,125111.4590,253.3234
244.6219,1227.6692,1645.6800,1506.5883,153.8241,512.4793,125157.3647,253.3234
244.6386,1227.6858,1645.6800,1506.6283,153.8041,512.5139,125134.7788,253.3234
244.6553,1227.7025,1645.6800,1506.7083,153.7241,512.5484,125151.7772,253.3234
244.6719,1227.7192,1645.6800,1506.6183,153.8841,512.5841,125150.6392,253.3234
244.6886,1227.7358,1645.6800,1506.6283,153.7941,512.6186,125126.7475,253.3234
244.7053,1227.7525,1645.6800,1506.6783,153.8041,512.6542,125183.8616,253.3135
244.7219,1227.7692,1645.6800,1506.7383,153.7441,512.6888,125201.8411,253.3135
244.7386,1227.7858,1645.6800,1506.5783,153.8941,512.7234,125190.2645,253.3234
244.7553,1227.8025,1645.6800,1506.7883,153.6941,512.7579,125175.7899,253.3234
244.7719,1227.8192,1645.6800,1506.7683,153.7041,512.7935,125151.6152,253.3234
244.7886,1227.8358,1645.6800,1506.6483,153.7741,512.8281,125193.0314,253.3234
244.8053,1227.8525,1645.6800,1506.7583,153.6341,512.8627,125203.0602,253.3234
244.8219,1227.8692,1645.6800,1506.7083,153.6941,512.8983,125237.0169,253.3234
244.8386,1227.8858,1645.6800,1506.6483,153.8341,512.9329,125204.4049,253.3234
244.8553,1227.9025,1645.6800,1506.5783,153.8441,512.9674,125241.5874,253.3234
244.8719,1227.9192,1645.6800,1506.6483,153.7341,513.0030,125251.5311,253.3234
244.8886,1227.9358,1645.6800,1506.5983,153.8341,513.0376,125252.1835,253.3234
244.9053,1227.9525,1645.6800,1506.6183,153.8141,513.0722,125252.1835,253.3234
244.9219,1227.9692,1645.6800,1506.5583,153.9141,513.1078,125300.4517,253.3234
244.9386,1227.9858,1645.6800,1506.8083,153.5941,513.1424,125276.5204,253.3333
244.9553,1228.0025,1645.6800,1506.6483,153.8541,513.1780,125331.7625,253.3333
244.9719,1228.0192,1645.6800,1506.6883,153.7941,513.2125,125265.5604,253.3234
244.9886,1228.0358,1645.6800,1506.6183,153.8641,513.2471,125294.0487,253.3234
245.0053,1228.0525,1645.6800,1506.5083,153.9441,513.2817,125329.4006,253.3234
245.0219,1228.0692,1645.6800,1506.4983,154.0041,513.3173,125322.8363,253.3135
245.0386,1228.0858,1645.6800,1506.5683,153.8941,513.3519,125297.0734,253.3234
245.0553,1228.1025,1645.6800,1506.7283,153.7541,513.3875,125347.1324,253.3234
245.0719,1228.1192,1645.6800,1506.6683,153.7641,513.4220,125339.2628,253.3234
245.0886,1228.1358,1645.6800,1506.5683,153.8841,513.4566,125358.0160,253.3234
245.1056,1228.1528,1645.6800,1506.7383,153.6841,513.4912,125323.1598,253.3333
245.1222,1228.1694,1645.6800,1506.6483,153.8141,513.5268,125331.9245,253.3333
245.1389,1228.1861,1645.6800,1506.7283,153.7441,513.5613,125374.0786,253.3333
245.1556,1228.2028,1645.6800,1506.6283,153.7941,513.5970,125380.6425,253.3431
245.1722,1228.2194,1645.6800,1506.7683,153.6441,513.6315,125416.3900,253.3431
245.1889,1228.2361,1645.6800,1506.6283,153.8541,513.6661,125393.6001,253.3431
245.2056,1228.2528,1645.6800,1506.5883,153.8341,513.7017,125421.8562,253.3530
245.2222,1228.2694,1645.6800,1506.7183,153.7541,513.7363,125428.8715,253.3530
245.2389,1228.2861,1645.6800,1506.6283,153.9141,513.7708,125413.3001,253.3530
245.2556,1228.3028,1645.6800,1506.7083,153.6941,513.8065,125431.7190,253.3530
245.2722,1228.3194,1645.6800,1506.6383,153.7441,513.8410,125441.5822,253.3629
245.2889,1228.3361,1645.6800,1506.6383,153.8041,513.8756,125441.3384,253.3629
245.3056,1228.3528,1645.6800,1506.5383,153.8441,513.9112,125447.0882,253.3727
245.3222,1228.3694,1645.6800,1506.6283,153.8541,513.9458,125469.1899,253.3629
245.3389,1228.3861,1645.6800,1506.6183,153.8941,513.9803,125515.4085,253.3727
245.3556,1228.4028,1645.6800,1506.6983,153.7641,514.0149,125459.1101,253.3727
245.3722,1228.4194,1645.6800,1506.6683,153.7441,514.0505,125497.1074,253.3826
245.3889,1228.4361,1645.6800,1506.6883,153.8541,514.0851,125520.9233,253.3826
245.4056,1228.4528,1645.6800,1506.5383,153.9241,514.1207,125502.4122,253.3826
245.4222,1228.4694,1645.6800,1506.5483,153.9141,514.1553,125531.8822,253.3826
245.4389,1228.4861,1645.6800,1506.6783,153.7841,514.1898,125495.1952,253.3826
245.4556,1228.5028,1645.6800,1506.5783,153.8441,514.2254,125539.2612,253.3925
245.4722,1228.5194,1645.6800,1506.6483,153.8741,514.2600,125555.8540,253.3925
245.4889,1228.5361,1645.6800,1506.7383,153.6941,514.2956,125532.8588,253.4023
245.5056,1228.5528,1645.6800,1506.6383,153.8141,514.3302,125544.6470,253.4023
245.5222,1228.5694,1645.6800,1506.7183,153.7541,514.3648,125577.7080,253.4023
245.5389,1228.5861,1645.6800,1506.6183,153.8341,514.3993,125582.0628,253.4122
245.5556,1228.6028,1645.6800,1506.6983,153.7041,514.4349,125579.7008,253.4023
245.5722,1228.6194,1645.6800,1506.7083,153.6941,514.4695,125603.0609,253.4122
245.5889,1228.6361,1645.6800,1506.6683,153.7841,514.5041,125604.5684,253.4221
245.6056,1228.6528,1645.6800,1506.4883,153.9241,514.5397,125594.9488,253.4221
245.6222,1228.6694,1645.6800,1506.5983,153.8641,514.5743,125595.6014,253.4320
245.6389,1228.6861,1645.6800,1506.6683,153.8041,514.6088,125638.4836,253.4221
245.6556,1228.7028,1645.6800,1506.8083,153.6541,514.6444,125611.7448,253.4320
245.6722,1228.7194,1645.6800,1506.7183,153.7341,514.6790,125645.7819,253.4320
245.6889,1228.7361,1645.6800,1506.7183,153.7541,514.7136,125650.3537,253.4320
245.7056,1228.7528,1645.6800,1506.8883,153.5841,514.7492,125660.9894,253.4418
245.7222,1228.7694,1645.6800,1506.6683,153.8641,514.7837,125659.0375,253.4418
245.7389,1228.7861,1645.6800,1506.6683,153.8341,514.8183,125697.5543,253.4418
245.7556,1228.8028,1645.6800,1506.7983,153.7141,514.8539,125695.8047,253.4517
245.7722,1228.8194,1645.6800,1506.6283,153.9141,514.8885,125689.3198,253.4517
245.7889,1228.8361,1645.6800,1506.6883,153.6941,514.9231,125676.7675,253.4616
245.8056,1228.8528,1645.6800,1506.6383,153.8741,514.9587,125713.6570,253.4616
245.8222,1228.8694,1645.6800,1506.7383,153.7641,514.9932,125690.3370,253.4616
245.8389,1228.8861,1645.6800,1506.5983,153.8241,515.0289,125722.0950,253.4616
245.8556,1228.9028,1645.6800,1506.6316,153.8107,515.0634,125727.5208,253.4616
245.8722,1228.9194,1645.6800,1506.6083,153.8141,515.0980,125729.3117,253.4616
245.8889,1228.9361,1645.6800,1506.5583,153.9341,515.1326,125753.2426,253.4616
245.9056,1228.9528,1645.6800,1506.6483,153.8241,515.1682,125757.9769,253.4517
245.9222,1228.9694,1645.6800,1506.5783,153.8741,515.2027,125785.6920,253.4616
245.9389,1228.9861,1645.6800,1506.6483,153.8141,515.2384,125789.4495,253.4714
245.9556,1229.0028,1645.6800,1506.5483,153.8841,515.2729,125775.9917,253.4714
245.9722,1229.0194,1645.6800,1506.6499,153.8524,515.3075,125776.5627,253.4813
245.9889,1229.0361,1645.6800,1506.7483,153.6941,515.3421,125785.7327,253.4714
246.0056,1229.0528,1645.6800,1506.7683,153.7141,515.3777,125809.7854,253.4714
246.0222,1229.0694,1645.6800,1506.6083,153.8841,515.4122,125816.9620,253.4714
246.0389,1229.0861,1645.6800,1506.6583,153.9041,515.4478,125836.3662,253.4813
246.0556,1229.1028,1645.6800,1506.6283,153.8241,515.4824,125844.0300,253.4813
246.0722,1229.1194,1645.6800,1506.7483,153.7341,515.5170,125843.0537,253.4813
246.0889,1229.1361,1645.6800,1506.5183,153.9341,515.5515,125869.9548,253.4912
246.1056,1229.1528,1645.6800,1506.7883,153.7341,515.5872,125884.1048,253.4912
246.1222,1229.1694,1645.6800,1506.7883,153.6741,515.6217,125863.5518,253.4912
246.1389,1229.1861,1645.6800,1506.8083,153.6941,515.6573,125862.5341,253.4813
246.1556,1229.2028,1645.6800,1506.6283,153.7641,515.6919,125862.9824,253.4813
246.1722,1229.2194,1645.6800,1506.6783,153.7641,515.7265,125893.3559,253.4813
246.1889,1229.2361,1645.6800,1506.6983,153.8141,515.7621,125900.2888,253.4813
246.2056,1229.2528,1645.6800,1506.5683,153.9441,515.7967,125883.2909,253.4813
246.2222,1229.2694,1645.6800,1506.6283,153.7941,515.8312,125924.8691,253.4813
246.2389,1229.2861,1645.6800,1506.6283,153.8541,515.8668,125947.1317,253.4912
246.2556,1229.3028,1645.6800,1506.5783,153.8841,515.9014,125939.9956,253.4912
246.2722,1229.3194,1645.6800,1506.5883,153.9041,515.9360,125939.0195,253.4912
246.2889,1229.3361,1645.6800,1506.7083,153.7541,515.9716,125965.0655,253.4912
246.3056,1229.3528,1645.6800,1506.6683,153.8241,516.0061,125973.0156,253.4813
246.3222,1229.3694,1645.6800,1506.6083,153.8141,516.0407,125972.4445,253.4912
246.3392,1229.3864,1645.6800,1506.5483,153.9041,516.0753,126003.5028,253.4912
246.3558,1229.4031,1645.6800,1506.7583,153.7041,516.1109,126007.2601,253.5010
246.3725,1229.4197,1645.6800,1506.5683,153.9241,516.1465,126006.2840,253.4912
246.3892,1229.4364,1645.6800,1506.7383,153.7041,516.1811,126008.1959,253.5010
246.4058,1229.4531,1645.6800,1506.7183,153.7341,516.2156,126026.0084,253.5010
246.4225,1229.4697,1645.6800,1506.6483,153.8741,516.2502,126054.5932,253.5109
246.4392,1229.4864,1645.6800,1506.7083,153.8141,516.2858,126049.0845,253.5010
246.4558,1229.5031,1645.6800,1506.7183,153.7841,516.3204,126039.3850,253.5109
246.4725,1229.5197,1645.6800,1506.6083,153.8741,516.3560,126023.3226,253.5109
246.4892,1229.5364,1645.6800,1506.7083,153.7441,516.3906,126058.2954,253.5208
246.5058,1229.5531,1645.6800,1506.6883,153.8141,516.4251,126103.1045,253.5208
246.5225,1229.5697,1645.6800,1506.6783,153.7941,516.4597,126084.1386,253.5109
246.5392,1229.5864,1645.6800,1506.7483,153.7641,516.4953,126098.4100,253.5109
246.5558,1229.6031,1645.6800,1506.6283,153.8641,516.5299,126116.3439,253.5109
246.5725,1229.6197,1645.6800,1506.6683,153.8441,516.5655,126121.7708,253.5208
246.5892,1229.6364,1645.6800,1506.6983,153.7941,516.6001,126145.2127,253.5208
246.6058,1229.6531,1645.6800,1506.5283,153.9341,516.6346,126121.1192,253.5208
246.6225,1229.6697,1645.6800,1506.7283,153.7241,516.6692,126147.0845,253.5109
246.6392,1229.6864,1645.6800,1506.5883,153.8041,516.7048,126157.2358,253.5208
246.6558,1229.7031,1645.6800,1506.5883,153.8441,516.7394,126164.2901,253.5109
246.6725,1229.7197,1645.6800,1506.7383,153.7441,516.7739,126157.7248,253.5109
246.6892,1229.7364,1645.6800,1506.5883,153.8641,516.8096,126165.0638,253.5109
246.7058,1229.7531,1645.6800,1506.6383,153.8241,516.8441,126165.8779,253.5109
246.7225,1229.7697,1645.6800,1506.7183,153.7641,516.8797,126196.3743,253.5109
246.7392,1229.7864,1645.6800,1506.7083,153.8241,516.9143,126189.8083,253.5109
246.7558,1229.8031,1645.6800,1506.6383,153.8041,516.9489,126182.1028,253.5109
246.7725,1229.8197,1645.6800,1506.6183,153.8841,516.9834,126240.0697,253.5109
246.7892,1229.8364,1645.6800,1506.5783,153.9441,517.0191,126188.1403,253.5109
246.8058,1229.8531,1645.6800,1506.6883,153.8341,517.0536,126244.6425,253.5109
246.8225,1229.8697,1645.6800,1506.6183,153.8641,517.0892,126260.0936,253.5208
246.8392,1229.8864,1645.6800,1506.7383,153.7441,517.1238,126262.6574,253.5208
246.8558,1229.9031,1645.6800,1506.5183,154.0341,517.1584,126285.7336,253.5208
246.8725,1229.9197,1645.6800,1506.6783,153.8041,517.1940,126277.9463,253.5208
246.8892,1229.9364,1645.6800,1506.6183,153.8841,517.2286,126289.3547,253.5208
246.9058,1229.9531,1645.6800,1506.6883,153.7041,517.2631,126303.3823,253.5306
246.9225,1229.9697,1645.6800,1506.5883,153.9441,517.2977,126292.1781,253.5208
246.9392,1229.9864,1645.6800,1506.6583,153.8541,517.3333,126330.6542,253.5306
246.9558,1230.0031,1645.6800,1506.8283,153.6641,517.3679,126319.2458,253.5306
246.9725,1230.0197,1645.6800,1506.7283,153.7341,517.4035,126318.5126,253.5306
246.9892,1230.0364,1645.6800,1506.5783,153.9641,517.4380,126361.9647,253.5208
247.0058,1230.0531,1645.6800,1506.6183,153.9441,517.4726,126340.6153,253.5208
247.0225,1230.0697,1645.6800,1506.5483,153.9441,517.5072,126377.4571,253.5109
247.0392,1230.0864,1645.6800,1506.7083,153.8041,517.5428,126362.0868,253.5109
247.0558,1230.1031,1645.6800,1506.6783,153.8341,517.5774,126367.5953,253.5109
247.0725,1230.1197,1645.6800,1506.5283,153.9341,517.6130,126378.4337,253.5208
247.0892,1230.1364,1645.6800,1506.6583,153.8341,517.6475,126374.0389,253.5208
247.1058,1230.1531,1645.6800,1506.6983,153.8141,517.6821,126410.5172,253.5306
247.1225,1230.1697,1645.6800,1506.7183,153.7841,517.7167,126392.7055,253.5306
247.1392,1230.1864,1645.6800,1506.8483,153.6641,517.7523,126464.4562,253.5405
247.1558,1230.2031,1645.6800,1506.6483,153.8441,517.7869,126475.2995,253.5306
247.1725,1230.2197,1645.6800,1506.6483,153.8841,517.8225,126476.8460,253.5306
247.1892,1230.2364,1645.6800,1506.6683,153.8041,517.8570,126465.4728,253.5208
247.2058,1230.2531,1645.6800,1506.6283,153.9141,517.8916,126464.3347,253.5208
247.2225,1230.2697,1645.6800,1506.5483,154.0441,517.9262,126450.5504,253.5208
247.2392,1230.2864,1645.6800,1506.5783,154.0241,517.9618,126504.1922,253.5208
247.2558,1230.3031,1645.6800,1506.5383,154.0141,517.9974,126516.2693,253.5208
247.2725,1230.3197,1645.6800,1506.5883,153.9241,518.0320,126501.1425,253.5306
247.2892,1230.3364,1645.6800,1506.7083,153.8041,518.0665,126497.7249,253.5306
247.3058,1230.3531,1645.6800,1506.6383,153.8541,518.1011,126501.2238,253.5405
247.3225,1230.3697,1645.6800,1506.5883,153.9141,518.1367,126509.2549,253.5306
247.3392,1230.3864,1645.6800,1506.6683,153.7841,518.1713,126558.7432,253.5208
247.3558,1230.4031,1645.6800,1506.7083,153.8341,518.2058,126552.0137,253.5208
247.3725,1230.4197,1645.6800,1506.6383,153.8141,518.2415,126581.2489,253.5306
247.3892,1230.4364,1645.6800,1506.6083,153.8741,518.2760,126590.0535,253.5405
247.4058,1230.4531,1645.6800,1506.6483,153.8741,518.3116,126580.9649,253.5405
247.4225,1230.4697,1645.6800,1506.6083,153.8841,518.3462,126596.3756,253.5405
247.4392,1230.4864,1645.6800,1506.6983,153.8241,518.3808,126606.8889,253.5405
247.4558,1230.5031,1645.6800,1506.7683,153.7041,518.4153,126599.0206,253.5405
247.4725,1230.5197,1645.6800,1506.5583,153.9941,518.4510,126602.4960,253.5405
247.4892,1230.5364,1645.6800,1506.5483,154.0641,518.4855,126639.7927,253.5405
247.5058,1230.5531,1645.6800,1506.6983,153.7941,518.5211,126646.6420,253.5405
247.5225,1230.5697,1645.6800,1506.6083,153.9541,518.5557,126648.0672,253.5405
247.5394,1230.5867,1645.6800,1506.6983,153.8241,518.5903,126670.7360,253.5504
247.5561,1230.6033,1645.6800,1506.6083,153.9541,518.6248,126664.2107,253.5504
247.5728,1230.6200,1645.6800,1506.6066,153.8857,518.6604,126696.7816,253.5504
247.5894,1230.6367,1645.6800,1506.5683,153.9741,518.6950,126681.2895,253.5504
247.6061,1230.6533,1645.6800,1506.5983,153.9341,518.7306,126705.5453,253.5504
247.6228,1230.6700,1645.6800,1506.5583,153.9741,518.7652,126721.6888,253.5603
247.6394,1230.6867,1645.6800,1506.6583,153.8041,518.7998,126724.5374,253.5603
247.6561,1230.7033,1645.6800,1506.7883,153.6941,518.8343,126746.9618,253.5504
247.6728,1230.7200,1645.6800,1506.6883,153.7941,518.8699,126763.1052,253.5603
247.6894,1230.7367,1645.6800,1506.5683,153.9741,518.9045,126747.5718,253.5603
247.7061,1230.7533,1645.6800,1506.5683,153.9041,518.9401,126759.7272,253.5701
247.7228,1230.7700,1645.6800,1506.6583,153.8341,518.9736,126763.0645,253.5603
247.7394,1230.7867,1645.6800,1506.6583,153.8141,519.0093,126768.6537,253.5603
247.7561,1230.8033,1645.6800,1506.6383,153.9241,519.0438,126796.9032,253.5603
247.7728,1230.8200,1645.6800,1506.5083,154.0141,519.0784,126790.7026,253.5603
247.7894,1230.8367,1645.6800,1506.6283,153.8841,519.1140,126814.9586,253.5701
247.8061,1230.8533,1645.6800,1506.6683,153.8341,519.1486,126737.0997,253.5800
247.8228,1230.8700,1645.6800,1506.6383,153.8241,519.1842,126854.6663,253.5800
247.8394,1230.8867,1645.6800,1506.6583,153.8541,519.2187,126853.6085,253.5800
247.8561,1230.9033,1645.6800,1506.7083,153.8041,519.2533,126805.1780,253.5800
247.8728,1230.9200,1645.6800,1506.6583,153.9141,519.2879,126857.6348,253.5800
247.8894,1230.9367,1645.6800,1506.6383,153.8741,519.3235,126854.4629,253.5899
247.9061,1230.9533,1645.6800,1506.5483,153.9941,519.3581,126878.5560,253.5899
247.9228,1230.9700,1645.6800,1506.6283,153.9141,519.3926,126854.3408,253.5899
247.9394,1230.9867,1645.6800,1506.7083,153.8941,519.4282,126893.6015,253.5899
247.9561,1231.0033,1645.6800,1506.5083,154.1041,519.4628,126909.7044,253.5997
247.9728,1231.0200,1645.6800,1506.6783,153.8541,519.4974,126877.7424,253.6096
247.9894,1231.0367,1645.6800,1506.6983,153.8341,519.5330,126900.2491,253.6096
248.0061,1231.0533,1645.6800,1506.7283,153.6941,519.5676,126894.3328,253.6293
248.0228,1231.0700,1645.6800,1506.7583,153.7941,519.6021,126931.6009,253.6392
248.0394,1231.0867,1645.6800,1506.6283,153.8741,519.6377,126940.7293,253.6392
248.0561,1231.1033,1645.6800,1506.7183,153.8241,519.6723,126916.3521,253.6589
248.0728,1231.1200,1645.6800,1506.6983,153.7641,519.7079,126952.5083,253.6688
248.0894,1231.1367,1645.6800,1506.6783,153.8441,519.7425,126974.7715,253.6688
248.1061,1231.1533,1645.6800,1506.5983,153.9741,519.7771,126958.4258,253.6787
248.1228,1231.1700,1645.6800,1506.7383,153.7841,519.8116,126957.7737,253.6886
248.1394,1231.1867,1645.6800,1506.6483,153.8341,519.8472,126939.1011,253.6984
248.1561,1231.2033,1645.6800,1506.7683,153.7741,519.8818,126964.0562,253.7182
248.1728,1231.2200,1645.6800,1506.7083,153.7841,519.9174,126971.4746,253.7379
248.1894,1231.2367,1645.6800,1506.7683,153.7641,519.9520,126983.6571,253.7478
248.2061,1231.2533,1645.6800,1506.7483,153.8141,519.9865,127007.7508,253.7576
248.2228,1231.2700,1645.6800,1506.7683,153.7341,520.0211,126996.5041,253.7675
248.2394,1231.2867,1645.6800,1506.5683,153.9041,520.0567,127009.8246,253.7774
248.2561,1231.3033,1645.6800,1506.7383,153.7741,520.0913,127006.2445,253.7971
248.2728,1231.3200,1645.6800,1506.7583,153.7541,520.1269,126978.2296,253.7971
248.2894,1231.3367,1645.6800,1506.7483,153.7841,520.1615,127030.3789,253.8070
248.3061,1231.3533,1645.6800,1506.8583,153.6841,520.1960,127002.3227,253.8070
248.3228,1231.3700,1645.6800,1506.7183,153.7841,520.2306,127016.0655,253.8070
248.3394,1231.3867,1645.6800,1506.6783,153.8741,520.2662,127041.7866,253.8169
248.3561,1231.4033,1645.6800,1506.7783,153.7841,520.3008,127031.9660,253.8169
248.3728,1231.4200,1645.6800,1506.6283,153.9441,520.3364,127068.4826,253.8169
248.3894,1231.4367,1645.6800,1506.6883,153.9141,520.3710,127064.9448,253.8366
248.4061,1231.4533,1645.6800,1506.6183,153.9341,520.4055,127127.7570,253.8267
248.4228,1231.4700,1645.6800,1506.7283,153.7541,520.4401,127103.7007,253.8267
248.4394,1231.4867,1645.6800,1506.5683,153.9841,520.4757,127050.7125,253.8366
248.4561,1231.5033,1645.6800,1506.6283,153.8741,520.5113,127141.5411,253.8366
248.4728,1231.5200,1645.6800,1506.5983,153.9341,520.5459,127120.6212,253.8366
248.4894,1231.5367,1645.6800,1506.7483,153.7941,520.5805,127109.9459,253.8465
248.5061,1231.5533,1645.6800,1506.7183,153.8041,520.6150,127158.4577,253.8366
248.5228,1231.5700,1645.6800,1506.4683,154.1441,520.6506,127136.4376,253.8366
248.5394,1231.5867,1645.6800,1506.6383,153.9141,520.6852,127166.4074,253.8366
248.5561,1231.6033,1645.6800,1506.6983,153.8441,520.7198,127192.3717,253.8366
248.5728,1231.6200,1645.6800,1506.6483,153.9241,520.7554,127160.8163,253.8267
248.5894,1231.6367,1645.6800,1506.7183,153.7841,520.7900,127158.5391,253.8267
248.6061,1231.6533,1645.6800,1506.6483,153.8541,520.8245,127190.8261,253.8366
248.6228,1231.6700,1645.6800,1506.6583,153.9141,520.8601,127191.3953,253.8366
248.6394,1231.6867,1645.6800,1506.5983,154.0141,520.8947,127221.8117,253.8366
248.6561,1231.7033,1645.6800,1506.6383,153.8941,520.9293,127228.4998,253.8465
248.6728,1231.7200,1645.6800,1506.5483,154.0141,520.9638,127213.9430,253.8465
248.6894,1231.7367,1645.6800,1506.6883,153.8541,520.9995,127230.1678,253.8465
248.7061,1231.7533,1645.6800,1506.6883,153.8941,521.0351,127213.8618,253.8465
248.7228,1231.7700,1645.6800,1506.6583,153.8941,521.0696,127239.9072,253.8465
248.7394,1231.7867,1645.6800,1506.6983,153.8541,521.1042,127268.5213,253.8465
248.7561,1231.8033,1645.6800,1506.8283,153.7341,521.1388,127299.9133,253.8465
248.7731,1231.8203,1645.6800,1506.7183,153.7641,521.1744,127267.9529,253.8366
248.7897,1231.8369,1645.6800,1506.6783,153.8341,521.2089,127315.4064,253.8366
248.8064,1231.8536,1645.6800,1506.7483,153.8241,521.2446,127276.5113,253.8267
248.8231,1231.8703,1645.6800,1506.6783,153.8441,521.2791,127300.9309,253.8267
248.8397,1231.8869,1645.6800,1506.6283,153.9141,521.3137,127329.7192,253.8169
248.8564,1231.9036,1645.6800,1506.6383,153.9341,521.3483,127341.9392,253.8169
248.8731,1231.9203,1645.6800,1506.5083,153.9941,521.3839,127307.3755,253.8070
248.8897,1231.9369,1645.6800,1506.5883,153.9441,521.4184,127373.5357,253.8070
248.9064,1231.9536,1645.6800,1506.5583,154.0941,521.4541,127372.1916,253.8070
248.9231,1231.9703,1645.6800,1506.7183,153.8841,521.4886,127373.2495,253.7971
248.9397,1231.9869,1645.6800,1506.5983,154.0141,521.5232,127395.7163,253.7971
248.9564,1232.0036,1645.6800,1506.8083,153.7441,521.5578,127381.5256,253.7872
248.9731,1232.0203,1645.6800,1506.6583,153.9441,521.5934,127433.2961,253.7774
248.9897,1232.0369,1645.6800,1506.5583,154.0141,521.6279,127408.2212,253.7872
249.0064,1232.0536,1645.6800,1506.5983,154.0141,521.6636,127398.2776,253.7872
249.0231,1232.0703,1645.6800,1506.5983,153.9541,521.6981,127451.3526,253.7872
249.0397,1232.0869,1645.6800,1506.5683,154.0341,521.7327,127454.9498,253.7872
249.0564,1232.1036,1645.6800,1506.7783,153.7941,521.7683,127465.7059,253.7675
249.0731,1232.1203,1645.6800,1506.5683,153.9841,521.8029,127473.0054,253.7675
249.0897,1232.1369,1645.6800,1506.7683,153.8241,521.8374,127479.2058,253.7675
249.1064,1232.1536,1645.6800,1506.4883,154.0841,521.8730,127514.1363,253.7675
249.1231,1232.1703,1645.6800,1506.7283,153.8641,521.9076,127520.4184,253.7675
249.1397,1232.1869,1645.6800,1506.5483,154.0041,521.9422,127558.3779,253.7675
249.1564,1232.2036,1645.6800,1506.5483,154.0041,521.9778,127502.7299,253.7675
249.1731,1232.2203,1645.6800,1506.6533,153.8491,522.0124,127546.7099,253.7675
249.1897,1232.2369,1645.6800,1506.6383,153.9141,522.0469,127497.2206,253.7774
