Time,Cum. Inj Water ,Cum. Prod Water ,Cum Oil prod.  ,Cum. Inj CO2,Cum. Prod CO2,Pressure
866.656,1776.161,1637.813,72.408,0.000,0.000,255.3377722
866.690,1776.230,1637.922,72.388,0.000,0.000,255.3377722
866.723,1776.301,1638.028,72.314,0.000,0.000,255.3172973
866.756,1776.370,1638.084,72.314,0.000,0.000,255.2968223
866.790,1776.440,1638.184,72.324,0.000,0.000,255.3172973
866.823,1776.510,1638.205,72.398,0.000,0.000,255.2968223
866.856,1776.579,1638.255,72.374,0.000,0.000,255.2763472
866.890,1776.649,1638.331,72.349,0.000,0.000,255.2763472
866.923,1776.719,1638.447,72.324,0.000,0.000,255.2968223
866.956,1776.789,1638.394,72.423,0.000,0.000,255.2763472
866.990,1776.859,1638.493,72.413,0.000,0.000,255.2763472
867.023,1776.929,1638.624,72.299,0.000,0.000,255.2763472
867.056,1776.999,1638.670,72.364,0.000,0.000,255.2968223
867.090,1777.068,1638.750,72.344,0.000,0.000,255.3377722
867.123,1777.138,1638.766,72.378,0.000,0.000,255.3172973
867.156,1777.208,1638.852,72.388,0.000,0.000,255.3377722
867.190,1777.278,1638.892,72.413,0.000,0.000,255.3377722
867.223,1777.348,1638.422,72.954,0.000,0.000,255.3582472
867.256,1777.418,1639.129,72.259,0.000,0.000,255.3787221
867.290,1777.487,1639.174,72.334,0.000,0.000,255.3787221
867.323,1777.558,1639.240,72.289,0.000,0.000,255.3582472
867.356,1777.627,1639.369,72.269,0.000,0.000,255.3582472
867.390,1777.697,1639.346,72.369,0.000,0.000,255.3582472
867.423,1777.766,1639.357,72.393,0.000,0.000,255.3377722
867.456,1777.836,1639.552,72.244,0.000,0.000,255.3787221
867.490,1777.906,1639.563,72.389,0.000,0.000,255.3582472
867.523,1777.976,1639.629,72.339,0.000,0.000,255.3582472
867.556,1778.046,1639.665,72.374,0.000,0.000,255.3377722
867.590,1778.116,1639.845,72.245,0.000,0.000,255.3172973
867.623,1778.186,1639.856,72.349,0.000,0.000,255.3172973
867.656,1778.256,1639.921,72.344,0.000,0.000,255.2968223
867.690,1778.325,1639.957,72.299,0.000,0.000,255.2968223
867.723,1778.395,1640.062,72.274,0.000,0.000,255.2763472
867.756,1778.465,1640.138,72.284,0.000,0.000,255.3172973
867.790,1778.535,1640.188,72.304,0.000,0.000,255.2968223
867.823,1778.604,1640.220,72.329,0.000,0.000,255.2968223
867.856,1778.674,1640.291,72.359,0.000,0.000,255.2968223
867.890,1778.744,1640.341,72.364,0.000,0.000,255.3172973
867.923,1778.814,1640.466,72.294,0.000,0.000,255.3582472
867.956,1778.884,1640.463,72.423,0.000,0.000,255.3787221
867.990,1778.954,1640.583,72.339,0.000,0.000,255.3582472
868.023,1779.024,1640.653,72.379,0.000,0.000,255.3787221
868.056,1779.094,1640.654,72.389,0.000,0.000,255.3787221
868.090,1779.163,1640.784,72.324,0.000,0.000,255.3787221
868.123,1779.233,1640.870,72.284,0.000,0.000,255.3377722
868.156,1779.303,1640.956,72.269,0.000,0.000,255.3582472
868.190,1779.373,1641.011,72.304,0.000,0.000,255.3787221
868.223,1779.442,1641.042,72.364,0.000,0.000,255.3377722
868.256,1779.512,1641.118,72.319,0.000,0.000,255.3377722
868.290,1779.582,1641.183,72.349,0.000,0.000,255.3377722
868.323,1779.652,1641.269,72.304,0.000,0.000,255.3172973
868.356,1779.722,1641.295,72.369,0.000,0.000,255.3172973
868.390,1779.792,1641.356,72.409,0.000,0.000,255.3172973
868.423,1779.861,1641.486,72.289,0.000,0.000,255.2968223
868.456,1779.931,1641.542,72.309,0.000,0.000,255.2968223
868.490,1780.001,1641.582,72.304,0.000,0.000,255.2968223
868.523,1780.071,1641.658,72.354,0.000,0.000,255.2968223
868.556,1780.141,1641.759,72.255,0.000,0.000,255.2968223
868.590,1780.211,1641.740,72.384,0.000,0.000,255.2968223
868.623,1780.281,1641.900,72.289,0.000,0.000,255.3172973
868.656,1780.350,1641.910,72.324,0.000,0.000,255.3172973
868.690,1780.420,1642.021,72.299,0.000,0.000,255.3377722
868.723,1780.490,1642.147,72.215,0.000,0.000,255.3582472
868.756,1780.560,1642.173,72.289,0.000,0.000,255.419672
868.790,1780.630,1642.198,72.314,0.000,0.000,255.399197
868.823,1780.700,1642.259,72.334,0.000,0.000,255.419672
868.856,1780.770,1642.350,72.269,0.000,0.000,255.4401468
868.890,1780.839,1642.405,72.294,0.000,0.000,255.4401468
868.923,1780.909,1642.481,72.259,0.000,0.000,255.4606217
868.956,1780.979,1642.547,72.255,0.000,0.000,255.419672
868.990,1781.049,1642.637,72.289,0.000,0.000,255.4401468
869.023,1781.118,1640.886,74.081,0.000,0.000,255.4401468
869.056,1781.188,1642.729,72.314,0.000,0.000,255.4606217
869.090,1781.258,1642.060,73.084,0.000,0.000,255.4401468
869.123,1781.328,1642.865,72.339,0.000,0.000,255.4606217
869.156,1781.398,1642.940,72.309,0.000,0.000,255.419672
869.190,1781.468,1642.971,72.299,0.000,0.000,255.419672
869.223,1781.537,1643.057,72.279,0.000,0.000,255.419672
869.256,1781.607,1643.157,72.279,0.000,0.000,255.4401468
869.290,1781.677,1643.203,72.344,0.000,0.000,255.4401468
869.323,1781.747,1643.254,72.309,0.000,0.000,255.4606217
869.356,1781.817,1643.330,72.369,0.000,0.000,255.4606217
869.390,1781.887,1643.365,72.384,0.000,0.000,255.5152213
869.423,1781.957,1643.471,72.294,0.000,0.000,255.4879215
869.456,1782.027,1643.527,72.284,0.000,0.000,255.5152213
869.490,1782.096,1643.672,72.310,0.000,0.000,255.5152213
869.523,1782.166,1643.688,72.270,0.000,0.000,255.5561708
869.556,1782.236,1643.684,72.429,0.000,0.000,255.5152213
869.590,1782.306,1643.809,72.324,0.000,0.000,255.5152213
869.623,1782.375,1643.850,72.354,0.000,0.000,255.5152213
869.656,1782.445,1643.941,72.314,0.000,0.000,255.5152213
869.690,1782.515,1643.987,72.364,0.000,0.000,255.5152213
869.723,1782.585,1644.151,72.160,0.000,0.000,255.4606217
869.756,1782.655,1644.137,72.245,0.000,0.000,255.4401468
869.790,1782.725,1644.263,72.245,0.000,0.000,255.4401468
869.823,1782.794,1644.289,72.299,0.000,0.000,255.4401468
869.856,1782.864,1644.259,72.444,0.000,0.000,255.4401468
869.890,1782.934,1644.430,72.250,0.000,0.000,255.4606217
869.923,1783.004,1644.540,72.225,0.000,0.000,255.4606217
869.956,1783.074,1644.572,72.309,0.000,0.000,255.4879215
869.990,1783.144,1644.583,72.354,0.000,0.000,255.5152213
870.023,1783.213,1644.748,72.260,0.000,0.000,255.5152213
870.056,1783.283,1644.760,72.270,0.000,0.000,255.5561708
870.090,1783.353,1644.806,72.279,0.000,0.000,255.5356961
870.123,1783.423,1644.837,72.329,0.000,0.000,255.5561708
870.156,1783.493,1644.983,72.310,0.000,0.000,255.5561708
870.190,1783.563,1645.019,72.270,0.000,0.000,255.5766456
870.223,1783.633,1645.120,72.270,0.000,0.000,255.6175951
870.256,1783.702,1645.200,72.255,0.000,0.000,255.5971203
870.290,1783.772,1645.296,72.260,0.000,0.000,255.5971203
870.323,1783.842,1645.263,72.324,0.000,0.000,255.5971203
870.356,1783.911,1645.374,72.300,0.000,0.000,255.5971203
870.390,1783.982,1645.430,72.270,0.000,0.000,255.5971203
870.423,1784.051,1645.481,72.309,0.000,0.000,255.5971203
870.456,1784.121,1645.611,72.225,0.000,0.000,255.5971203
870.490,1784.191,1645.682,72.220,0.000,0.000,255.5971203
870.523,1784.261,1645.709,72.329,0.000,0.000,255.6175951
870.556,1784.330,1645.760,72.374,0.000,0.000,255.6380698
870.590,1784.401,1645.841,72.334,0.000,0.000,255.6175951
870.623,1784.470,1645.921,72.285,0.000,0.000,255.6585445
870.656,1784.540,1646.027,72.220,0.000,0.000,255.6380698
870.690,1784.610,1646.088,72.260,0.000,0.000,255.6585445
870.723,1784.679,1646.100,72.280,0.000,0.000,255.6380698
870.756,1784.749,1646.235,72.240,0.000,0.000,255.6380698
870.790,1784.820,1646.266,72.270,0.000,0.000,255.6380698
870.823,1784.889,1646.342,72.295,0.000,0.000,255.6380698
870.856,1784.959,1646.532,72.166,0.000,0.000,255.6585445
870.890,1785.029,1646.500,72.244,0.000,0.000,255.6585445
870.923,1785.098,1646.570,72.250,0.000,0.000,255.6790191
870.956,1785.168,1646.591,72.260,0.000,0.000,255.6585445
870.990,1785.238,1646.697,72.270,0.000,0.000,255.6790191
871.023,1785.308,1646.788,72.230,0.000,0.000,255.6790191
871.056,1785.378,1646.864,72.175,0.000,0.000,255.6790191
871.090,1785.448,1646.910,72.275,0.000,0.000,255.7199684
871.123,1785.518,1646.956,72.310,0.000,0.000,255.6994938
871.156,1785.587,1647.057,72.270,0.000,0.000,255.6994938
871.190,1785.658,1647.093,72.330,0.000,0.000,255.7199684
871.223,1785.727,1647.164,72.315,0.000,0.000,255.7199684
871.256,1785.797,1647.220,72.265,0.000,0.000,255.6790191
871.290,1785.867,1647.366,72.136,0.000,0.000,255.6585445
871.323,1785.937,1647.382,72.245,0.000,0.000,255.6380698
871.356,1786.006,1647.433,72.300,0.000,0.000,255.5971203
871.390,1786.077,1647.484,72.285,0.000,0.000,255.5561708
871.423,1786.146,1647.634,72.255,0.000,0.000,255.5356961
871.456,1786.216,1647.606,72.350,0.000,0.000,255.5152213
871.490,1786.286,1647.791,72.210,0.000,0.000,255.4879215
871.523,1786.356,1647.882,72.176,0.000,0.000,255.4401468
871.556,1786.425,1647.958,72.176,0.000,0.000,255.4401468
871.590,1786.496,1647.964,72.235,0.000,0.000,255.419672
871.623,1786.565,1648.055,72.245,0.000,0.000,255.3582472
871.656,1786.635,1648.087,72.280,0.000,0.000,255.3582472
871.690,1786.705,1648.172,72.260,0.000,0.000,255.3377722
871.723,1786.774,1648.283,72.250,0.000,0.000,255.3377722
871.756,1786.844,1648.319,72.275,0.000,0.000,255.3377722
871.790,1786.914,1648.311,72.325,0.000,0.000,255.3377722
871.823,1786.984,1648.412,72.300,0.000,0.000,255.3172973
871.856,1787.054,1648.483,72.265,0.000,0.000,255.3377722
871.890,1787.124,1648.598,72.151,0.000,0.000,255.3377722
871.923,1787.194,1648.714,72.181,0.000,0.000,255.3377722
871.956,1787.263,1648.676,72.305,0.000,0.000,255.3377722
871.990,1787.334,1648.722,72.325,0.000,0.000,255.3377722
872.023,1787.403,1648.778,72.320,0.000,0.000,255.3377722
872.056,1787.473,1648.923,72.245,0.000,0.000,255.3377722
872.090,1787.543,1648.885,72.355,0.000,0.000,255.3377722
872.123,1787.613,1649.100,72.256,0.000,0.000,255.3377722
872.156,1787.682,1649.136,72.171,0.000,0.000,255.3377722
872.190,1787.753,1649.212,72.166,0.000,0.000,255.3377722
872.223,1787.822,1649.263,72.250,0.000,0.000,255.3377722
872.256,1787.892,1649.289,72.280,0.000,0.000,255.3582472
872.290,1787.962,1649.435,72.221,0.000,0.000,255.3582472
872.323,1788.031,1649.392,72.265,0.000,0.000,255.3377722
872.356,1788.101,1649.497,72.240,0.000,0.000,255.3377722
872.390,1788.171,1649.534,72.330,0.000,0.000,255.3377722
872.423,1788.241,1649.610,72.345,0.000,0.000,255.3377722
872.456,1788.311,1649.700,72.275,0.000,0.000,255.3377722
872.490,1788.381,1649.692,72.335,0.000,0.000,255.3377722
872.523,1788.451,1649.857,72.240,0.000,0.000,255.3377722
872.556,1788.520,1649.953,72.206,0.000,0.000,255.3377722
872.590,1788.591,1649.989,72.230,0.000,0.000,255.3582472
872.623,1788.660,1650.050,72.186,0.000,0.000,255.3582472
872.656,1788.730,1650.131,72.211,0.000,0.000,255.3787221
872.690,1788.799,1650.167,72.285,0.000,0.000,255.3787221
872.723,1788.870,1650.328,72.176,0.000,0.000,255.399197
872.756,1788.939,1650.319,72.226,0.000,0.000,255.4401468
872.790,1789.010,1650.400,72.300,0.000,0.000,255.4401468
872.823,1789.079,1650.441,72.295,0.000,0.000,255.4606217
872.856,1789.149,1650.468,72.360,0.000,0.000,255.4606217
872.890,1789.218,1650.623,72.241,0.000,0.000,255.4606217
872.923,1789.288,1650.644,72.315,0.000,0.000,255.4879215
872.956,1789.358,1650.740,72.246,0.000,0.000,255.5152213
872.990,1789.428,1650.771,72.235,0.000,0.000,255.5152213
873.023,1789.498,1650.872,72.246,0.000,0.000,255.5561708
873.056,1789.568,1650.943,72.236,0.000,0.000,255.5561708
873.090,1789.638,1651.004,72.270,0.000,0.000,255.5356961
873.123,1789.708,1651.065,72.201,0.000,0.000,255.5561708
873.156,1789.777,1651.181,72.246,0.000,0.000,255.5561708
873.190,1789.847,1651.207,72.231,0.000,0.000,255.5561708
873.223,1789.917,1651.243,72.255,0.000,0.000,255.5356961
873.256,1789.987,1651.314,72.275,0.000,0.000,255.5561708
873.290,1790.056,1651.360,72.270,0.000,0.000,255.5561708
873.323,1790.127,1651.431,72.245,0.000,0.000,255.5971203
873.356,1790.196,1651.547,72.241,0.000,0.000,255.5766456
873.390,1790.266,1651.623,72.241,0.000,0.000,255.5971203
873.423,1790.336,1651.604,72.315,0.000,0.000,255.5561708
873.456,1790.406,1651.710,72.240,0.000,0.000,255.5561708
873.490,1790.475,1651.801,72.226,0.000,0.000,255.5971203
873.523,1790.545,1651.862,72.320,0.000,0.000,255.5766456
873.556,1790.615,1651.933,72.275,0.000,0.000,255.5766456
873.590,1790.685,1652.039,72.221,0.000,0.000,255.5766456
873.623,1790.755,1652.085,72.241,0.000,0.000,255.5971203
873.656,1790.825,1652.191,72.201,0.000,0.000,255.5766456
873.690,1790.895,1652.167,72.325,0.000,0.000,255.5561708
873.723,1790.965,1652.273,72.275,0.000,0.000,255.5971203
873.756,1791.034,1652.329,72.275,0.000,0.000,255.5561708
873.790,1791.104,1652.385,72.285,0.000,0.000,255.5561708
873.823,1791.174,1652.486,72.251,0.000,0.000,255.5356961
873.856,1791.244,1652.606,72.161,0.000,0.000,255.5152213
873.890,1791.313,1652.573,72.236,0.000,0.000,255.5152213
873.923,1791.383,1652.709,72.176,0.000,0.000,255.4879215
873.956,1791.453,1652.735,72.261,0.000,0.000,255.4606217
873.990,1791.523,1652.771,72.320,0.000,0.000,255.4606217
874.023,1791.593,1652.871,72.216,0.000,0.000,255.4606217
874.056,1791.663,1652.996,72.181,0.000,0.000,255.4606217
874.090,1791.733,1653.018,72.305,0.000,0.000,255.4879215
874.123,1791.802,1653.045,72.300,0.000,0.000,255.4606217
874.156,1791.872,1653.111,72.320,0.000,0.000,255.4606217
874.190,1791.942,1653.222,72.236,0.000,0.000,255.4606217
874.223,1792.012,1653.308,72.241,0.000,0.000,255.4879215
874.256,1792.082,1653.393,72.151,0.000,0.000,255.4879215
874.290,1792.152,1653.400,72.261,0.000,0.000,255.5152213
874.323,1792.222,1653.456,72.280,0.000,0.000,255.5561708
874.356,1792.291,1653.566,72.261,0.000,0.000,255.5766456
874.390,1792.361,1653.646,72.211,0.000,0.000,255.5561708
874.423,1792.431,1653.718,72.186,0.000,0.000,255.5561708
874.456,1792.501,1653.828,72.191,0.000,0.000,255.5356961
874.490,1792.570,1653.775,72.270,0.000,0.000,255.5561708
874.523,1792.640,1653.821,72.295,0.000,0.000,255.5356961
874.556,1792.710,1653.927,72.216,0.000,0.000,255.5152213
874.590,1792.780,1653.993,72.241,0.000,0.000,255.5152213
874.623,1792.850,1654.039,72.280,0.000,0.000,255.4401468
874.656,1792.920,1654.105,72.206,0.000,0.000,255.4401468
874.690,1792.990,1654.141,72.295,0.000,0.000,255.419672
874.723,1793.059,1654.267,72.181,0.000,0.000,255.419672
874.756,1793.129,1654.273,72.295,0.000,0.000,255.4606217
874.790,1793.199,1654.314,72.375,0.000,0.000,255.4401468
874.823,1793.269,1654.450,72.196,0.000,0.000,255.4606217
874.856,1793.339,1654.516,72.310,0.000,0.000,255.4606217
874.890,1793.408,1654.552,72.290,0.000,0.000,255.4401468
874.923,1793.479,1654.608,72.235,0.000,0.000,255.4401468
874.956,1793.548,1654.704,72.226,0.000,0.000,255.4606217
874.990,1793.618,1654.834,72.241,0.000,0.000,255.4401468
875.023,1793.688,1654.900,72.151,0.000,0.000,255.4879215
875.056,1793.758,1654.952,72.211,0.000,0.000,255.4606217
875.090,1793.827,1654.993,72.251,0.000,0.000,255.4606217
875.123,1793.897,1655.059,72.246,0.000,0.000,255.4606217
875.156,1793.967,1655.105,72.325,0.000,0.000,255.4401468
875.190,1794.037,1655.216,72.256,0.000,0.000,255.4606217
875.223,1794.106,1655.306,72.196,0.000,0.000,255.419672
875.256,1794.176,1655.367,72.261,0.000,0.000,255.399197
875.290,1794.246,1655.389,72.325,0.000,0.000,255.399197
875.323,1794.316,1655.490,72.216,0.000,0.000,255.3582472
875.356,1794.386,1655.546,72.241,0.000,0.000,255.3582472
875.390,1794.456,1655.602,72.246,0.000,0.000,255.3377722
875.423,1794.525,1655.678,72.296,0.000,0.000,255.3377722
875.456,1794.595,1655.778,72.211,0.000,0.000,255.3582472
875.490,1794.665,1655.810,72.236,0.000,0.000,255.3377722
875.523,1794.735,1655.910,72.181,0.000,0.000,255.3172973
875.556,1794.805,1656.011,72.261,0.000,0.000,255.3377722
875.590,1794.875,1655.978,72.310,0.000,0.000,255.3377722
875.623,1794.944,1656.098,72.216,0.000,0.000,255.3582472
875.656,1795.015,1656.115,72.271,0.000,0.000,255.3582472
875.690,1795.084,1656.230,72.281,0.000,0.000,255.3787221
875.723,1795.154,1656.336,72.241,0.000,0.000,255.3787221
875.756,1795.224,1656.377,72.221,0.000,0.000,255.3787221
875.790,1795.293,1656.428,72.261,0.000,0.000,255.3787221
875.823,1795.363,1656.504,72.171,0.000,0.000,255.3787221
875.856,1795.433,1656.531,72.281,0.000,0.000,255.3787221
875.890,1795.503,1656.656,72.206,0.000,0.000,255.3787221
875.923,1795.573,1656.692,72.231,0.000,0.000,255.3582472
875.956,1795.643,1656.783,72.231,0.000,0.000,255.3377722
875.990,1795.712,1656.884,72.161,0.000,0.000,255.3377722
876.023,1795.782,1656.851,72.236,0.000,0.000,255.3377722
876.056,1795.852,1656.991,72.211,0.000,0.000,255.3377722
876.090,1795.922,1656.998,72.241,0.000,0.000,255.3377722
876.123,1795.992,1657.113,72.206,0.000,0.000,255.3377722
876.156,1796.062,1657.140,72.266,0.000,0.000,255.3787221
876.190,1796.131,1657.220,72.216,0.000,0.000,255.3787221
876.223,1796.201,1657.336,72.221,0.000,0.000,255.3787221
876.256,1796.272,1657.328,72.246,0.000,0.000,255.399197
876.290,1796.341,1657.404,72.286,0.000,0.000,255.419672
876.323,1796.411,1657.479,72.246,0.000,0.000,255.419672
876.356,1796.481,1657.536,72.271,0.000,0.000,255.4606217
876.390,1796.550,1657.606,72.256,0.000,0.000,255.4606217
876.423,1796.620,1657.697,72.211,0.000,0.000,255.4879215
876.456,1796.690,1657.758,72.216,0.000,0.000,255.4606217
876.490,1796.760,1657.795,72.221,0.000,0.000,255.5152213
876.523,1796.830,1657.910,72.171,0.000,0.000,255.5152213
876.556,1796.900,1657.922,72.266,0.000,0.000,255.4879215
876.590,1796.969,1658.037,72.241,0.000,0.000,255.4879215
876.623,1797.039,1658.059,72.261,0.000,0.000,255.4606217
876.656,1797.109,1658.189,72.161,0.000,0.000,255.4606217
876.690,1797.179,1658.245,72.266,0.000,0.000,255.419672
876.723,1797.249,1658.301,72.136,0.000,0.000,255.419672
876.756,1797.319,1658.387,72.211,0.000,0.000,255.3787221
876.790,1797.389,1658.408,72.271,0.000,0.000,255.3787221
876.823,1797.458,1658.524,72.201,0.000,0.000,255.3787221
876.856,1797.528,1658.590,72.191,0.000,0.000,255.3787221
876.890,1797.598,1658.626,72.276,0.000,0.000,255.3787221
876.923,1797.668,1658.692,72.226,0.000,0.000,255.399197
876.956,1797.738,1658.724,72.251,0.000,0.000,255.419672
876.990,1797.807,1658.844,72.206,0.000,0.000,255.4401468
877.023,1797.877,1658.875,72.236,0.000,0.000,255.4606217
877.056,1797.947,1658.971,72.181,0.000,0.000,255.4606217
877.090,1798.017,1659.087,72.161,0.000,0.000,255.4606217
877.123,1798.087,1659.178,72.117,0.000,0.000,255.4879215
877.156,1798.157,1659.139,72.271,0.000,0.000,255.5152213
877.190,1798.226,1659.255,72.156,0.000,0.000,255.5152213
877.223,1798.296,1659.381,72.127,0.000,0.000,255.5152213
877.256,1798.366,1659.387,72.191,0.000,0.000,255.5152213
877.290,1798.436,1659.423,72.261,0.000,0.000,255.4879215
877.323,1798.506,1659.534,72.151,0.000,0.000,255.5152213
877.356,1798.576,1659.605,72.171,0.000,0.000,255.4606217
877.390,1798.645,1659.671,72.196,0.000,0.000,255.4879215
877.423,1798.715,1659.707,72.166,0.000,0.000,255.4606217
877.456,1798.785,1659.743,72.241,0.000,0.000,255.4606217
877.490,1798.855,1659.834,72.171,0.000,0.000,255.4606217
877.523,1798.924,1659.925,72.206,0.000,0.000,255.4879215
877.556,1798.995,1659.996,72.156,0.000,0.000,255.4606217
877.590,1799.064,1660.107,72.152,0.000,0.000,255.4674467
877.623,1799.134,1660.128,72.261,0.000,0.000,255.4879215
877.656,1799.204,1660.244,72.162,0.000,0.000,255.5152213
877.690,1799.274,1660.265,72.221,0.000,0.000,255.5152213
877.723,1799.344,1660.316,72.246,0.000,0.000,255.5152213
877.756,1799.413,1660.342,72.276,0.000,0.000,255.5152213
877.790,1799.483,1660.498,72.122,0.000,0.000,255.5152213
877.823,1799.553,1660.578,72.176,0.000,0.000,255.4879215
877.856,1799.623,1660.605,72.196,0.000,0.000,255.4879215
877.890,1799.693,1660.691,72.152,0.000,0.000,255.5152213
877.923,1799.763,1660.702,72.161,0.000,0.000,255.4879215
877.956,1799.832,1660.773,72.191,0.000,0.000,255.4606217
877.990,1799.903,1660.874,72.201,0.000,0.000,255.419672
878.023,1799.972,1660.915,72.206,0.000,0.000,255.419672
878.056,1800.042,1660.956,72.216,0.000,0.000,255.4606217
878.090,1800.112,1661.092,72.137,0.000,0.000,255.4606217
878.123,1800.182,1661.187,72.162,0.000,0.000,255.4606217
878.156,1800.251,1661.129,72.256,0.000,0.000,255.4606217
878.190,1800.322,1661.249,72.196,0.000,0.000,255.5152213
878.223,1800.391,1661.370,72.097,0.000,0.000,255.5356961
878.256,1800.460,1661.382,72.171,0.000,0.000,255.5561708
878.290,1800.531,1661.468,72.156,0.000,0.000,255.5152213
878.323,1800.601,1661.519,72.156,0.000,0.000,255.5561708
878.356,1800.670,1661.620,72.127,0.000,0.000,255.5561708
878.390,1800.740,1660.405,73.457,0.000,0.000,255.5561708
878.423,1800.810,1661.766,72.176,0.000,0.000,255.5152213
878.456,1800.880,1661.777,72.236,0.000,0.000,255.5356961
878.490,1800.950,1661.833,72.231,0.000,0.000,255.5152213
878.523,1801.019,1661.969,72.172,0.000,0.000,255.4879215
878.556,1801.089,1662.021,72.142,0.000,0.000,255.5152213
878.590,1801.159,1662.072,72.201,0.000,0.000,255.4606217
878.623,1801.229,1662.187,72.142,0.000,0.000,255.4401468
878.656,1801.299,1662.233,72.157,0.000,0.000,255.4401468
878.690,1801.369,1662.304,72.167,0.000,0.000,255.419672
878.723,1801.439,1662.385,72.127,0.000,0.000,255.4401468
878.756,1801.508,1662.436,72.206,0.000,0.000,255.419672
878.790,1801.579,1662.447,72.201,0.000,0.000,255.419672
878.823,1801.648,1662.583,72.122,0.000,0.000,255.399197
878.856,1801.717,1662.629,72.142,0.000,0.000,255.399197
878.890,1801.788,1662.666,72.161,0.000,0.000,255.4401468
878.923,1801.858,1662.756,72.176,0.000,0.000,255.4401468
878.956,1801.927,1662.778,72.176,0.000,0.000,255.4401468
878.990,1801.997,1662.903,72.137,0.000,0.000,255.4401468
879.023,1802.067,1662.949,72.137,0.000,0.000,255.4879215
879.056,1802.137,1663.005,72.157,0.000,0.000,255.5152213
879.090,1802.207,1663.100,72.186,0.000,0.000,255.5152213
879.123,1802.276,1663.161,72.157,0.000,0.000,255.5356961
879.156,1802.346,1663.203,72.161,0.000,0.000,255.5356961
879.190,1802.416,1663.304,72.077,0.000,0.000,255.5356961
879.223,1802.486,1663.326,72.201,0.000,0.000,255.5356961
879.256,1802.556,1663.436,72.162,0.000,0.000,255.5356961
879.290,1802.626,1663.522,72.127,0.000,0.000,255.5356961
879.323,1802.696,1663.598,72.172,0.000,0.000,255.5356961
879.356,1802.766,1663.618,72.162,0.000,0.000,255.5561708
879.390,1802.835,1663.709,72.162,0.000,0.000,255.5152213
879.423,1802.905,1663.810,72.072,0.000,0.000,255.5152213
879.456,1802.974,1663.802,72.251,0.000,0.000,255.4606217
879.490,1803.045,1663.869,72.166,0.000,0.000,255.4606217
879.523,1803.115,1663.984,72.157,0.000,0.000,255.4401468
879.556,1803.184,1664.050,72.206,0.000,0.000,255.4606217
879.590,1803.254,1664.141,72.082,0.000,0.000,255.419672
879.623,1803.324,1664.167,72.172,0.000,0.000,255.4401468
879.656,1803.394,1664.232,72.152,0.000,0.000,255.4606217
879.690,1803.464,1664.333,72.177,0.000,0.000,255.4606217
879.723,1803.533,1664.399,72.117,0.000,0.000,255.4879215
879.756,1803.603,1664.410,72.167,0.000,0.000,255.4606217
879.790,1803.673,1664.531,72.127,0.000,0.000,255.5152213
879.823,1803.743,1664.583,72.082,0.000,0.000,255.5356961
879.856,1803.812,1664.659,72.152,0.000,0.000,255.5356961
879.890,1803.883,1664.725,72.167,0.000,0.000,255.5152213
879.923,1803.953,1664.806,72.162,0.000,0.000,255.5356961
879.956,1804.022,1664.847,72.117,0.000,0.000,255.5152213
879.990,1804.092,1664.872,72.216,0.000,0.000,255.5356961
880.023,1804.162,1665.008,72.092,0.000,0.000,255.5152213
880.056,1804.231,1665.054,72.132,0.000,0.000,255.4879215
880.090,1804.302,1665.140,72.037,0.000,0.000,255.4606217
880.123,1804.371,1665.206,72.012,0.000,0.000,255.4606217
880.156,1804.441,1665.287,72.127,0.000,0.000,255.4401468
880.190,1804.511,1665.359,72.112,0.000,0.000,255.4401468
880.223,1804.581,1665.385,72.162,0.000,0.000,255.419672
880.256,1804.651,1665.441,72.147,0.000,0.000,255.399197
880.290,1804.721,1664.569,73.070,0.000,0.000,255.419672
880.323,1804.791,1665.537,72.186,0.000,0.000,255.399197
880.356,1804.860,1665.658,72.122,0.000,0.000,255.419672
880.390,1804.930,1665.729,72.147,0.000,0.000,255.419672
880.423,1805.000,1665.755,72.241,0.000,0.000,255.4401468
880.456,1805.070,1665.911,72.077,0.000,0.000,255.4606217
880.490,1805.139,1665.953,72.152,0.000,0.000,255.4606217
880.523,1805.210,1666.043,72.157,0.000,0.000,255.4879215
880.556,1805.279,1666.104,72.122,0.000,0.000,255.5152213
880.590,1805.349,1666.165,72.107,0.000,0.000,255.5152213
880.623,1805.419,1666.191,72.077,0.000,0.000,255.5356961
880.656,1805.488,1666.252,72.152,0.000,0.000,255.5356961
880.690,1805.558,1666.378,72.092,0.000,0.000,255.5561708
880.723,1805.628,1666.440,72.147,0.000,0.000,255.5356961
880.756,1805.698,1666.431,72.142,0.000,0.000,255.5152213
880.790,1805.768,1666.561,72.177,0.000,0.000,255.5152213
880.823,1805.838,1666.676,72.043,0.000,0.000,255.5152213
880.856,1805.907,1666.658,72.107,0.000,0.000,255.4879215
880.890,1805.977,1666.764,72.092,0.000,0.000,255.4879215
880.923,1806.047,1666.780,72.137,0.000,0.000,255.4606217
880.956,1806.117,1666.841,72.142,0.000,0.000,255.4401468
880.990,1806.187,1667.001,72.057,0.000,0.000,255.4606217
881.023,1806.257,1667.003,72.192,0.000,0.000,255.4879215
881.056,1806.327,1667.124,72.052,0.000,0.000,255.4879215
881.090,1806.396,1667.161,72.057,0.000,0.000,255.5152213
881.123,1806.467,1667.177,72.182,0.000,0.000,255.5152213
881.156,1806.536,1667.277,72.147,0.000,0.000,255.5356961
