Time,Cum_GASINJ,Cum_GASPROD,Cum_OILPROD,Inlet_Pres
156.6,141056,129983,19.98,256.1
156.7,141146,130060,19.69,256.1
156.8,141255,130154,19.81,256.1
156.9,141357,130241,20.17,256.1
157,141404,130312,19.65,256.2
157.1,141500,130419,19.73,256.1
157.2,141590,130520,19.86,256.2
157.3,141668,130602,20.02,256.2
157.4,141795,130700,19.69,256.2
157.5,141867,130758,19.91,256.1
157.6,141951,130821,19.77,256.1
157.7,142041,130953,19.88,256.2
157.8,142112,131020,20.08,256.2
157.9,142214,131127,19.96,256.2
158,142317,131210,19.96,256.1
158.1,142388,131276,19.89,256.2
158.2,142485,131381,19.91,256.2
158.3,142575,131489,19.76,256.2
158.4,142652,131546,20.04,256.2
158.5,142730,131630,19.84,256.2
158.6,142826,131750,19.71,256.2
158.7,142916,131818,19.85,256.2
158.8,143037,131898,19.95,256.2
158.9,143121,131990,19.74,256.2
159,143187,132088,19.94,256.2
159.1,143289,132186,19.68,256.2
159.2,143373,132243,19.72,256.2
159.3,143481,132348,20.11,256.1
159.4,143577,132425,19.86,256.1
159.5,143668,132526,19.59,256.1
159.6,143758,132612,19.87,256.1
159.7,143866,132713,20.11,256.1
159.8,143944,132752,19.91,256.1
159.9,144070,132837,19.88,256.1
160,144118,132957,20.17,256.1
160.1,144232,133045,19.89,256.1
160.2,144316,133100,19.73,256.1
160.3,144412,133197,20.11,256.1
160.4,144484,133326,19.77,256.1
160.5,144568,133370,19.92,256.1
160.6,144676,133491,19.93,256.1
160.7,144760,133556,19.99,256.1
160.8,144856,133620,19.82,256.1
160.9,144918,133735,20.27,256.1
161,145029,133834,19.77,256
161.1,145105,133857,20.13,255.9
161.2,145222,133973,19.99,255.8
161.3,145280,134010,19.77,255.8
161.4,145337,134082,19.75,255.7
161.5,145382,134165,19.73,255.7
161.6,145420,134198,19.95,255.7
161.7,145465,134322,19.94,255.7
161.8,145510,134354,19.92,255.7
161.9,145549,134419,20.03,255.7
162,145582,134460,19.64,255.7
162.1,145645,134517,19.75,255.6
162.2,145690,134625,19.87,255.6
162.3,145759,134641,19.84,255.7
162.4,145829,134689,19.78,255.6
162.5,145843,134745,19.92,255.6
162.6,145924,134796,19.27,255.6
162.7,146006,134860,20.03,255.5
162.8,146057,134936,19.98,255.5
162.9,146102,134968,19.79,255.5
163,146134,134993,19.66,255.5
163.1,146167,135033,19.78,255.5
163.2,146230,135131,20.02,255.6
163.3,146312,135131,20.07,255.5
163.4,146362,135205,19.59,255.5
163.5,146395,135239,19.93,255.4
163.6,146434,135272,19.87,255.4
163.7,146497,135352,19.69,255.4
163.8,146536,135375,19.89,255.4
163.9,146575,135402,19.99,255.4
164,146602,135453,20.04,255.4
164.1,146647,135522,19.76,255.5
164.2,146698,135559,19.88,255.4
164.3,146761,135599,20.11,255.4
164.4,146812,135647,20.08,255.4
164.5,146845,135680,19.97,255.4
164.6,146889,135739,19.97,255.4
164.7,146922,135778,19.88,255.4
164.8,146985,135819,19.9,255.4
164.9,147030,135843,20.05,255.4
165,147057,135927,19.86,255.4
165.1,147084,135951,20.02,255.4
165.2,147141,135990,19.86,255.5
165.3,147192,136058,20.25,255.4
165.4,147243,136083,19.82,255.4
165.5,147276,136122,20.22,255.4
165.6,147345,136171,19.54,255.4
165.7,147378,136213,19.94,255.4
165.8,147429,136246,20,255.4
165.9,147456,136279,20.12,255.4
166,147519,136318,20.02,255.4
166.1,147563,136347,20.07,255.4
166.2,147626,136411,19.66,255.4
166.3,147677,136434,19.89,255.3
166.4,147704,136492,20.01,255.4
166.5,147755,136526,19.76,255.3
166.6,147818,136583,20.07,255.4
166.7,147827,136582,19.78,255.4
166.8,147884,136638,20.33,255.4
166.9,147935,136690,20,255.4
167,147974,136691,20.37,255.4
167.1,147989,136770,20.21,255.4
167.2,148028,136794,19.98,255.4
167.3,148114,136854,20.06,255.4
167.4,148171,136872,19.94,255.4
167.5,148222,136926,20.03,255.4
167.6,148249,136969,20.03,255.4
167.7,148300,137011,20.03,255.3
167.8,148357,137035,19.77,255.3
167.9,148402,137092,20.01,255.4
168,148429,137143,20.03,255.4
168.1,148432,137159,20.12,255.4
168.2,148483,137233,20.04,255.5
168.3,148534,137274,19.92,255.5
168.4,148585,137279,19.96,255.5
168.5,148618,137307,20.07,255.5
168.6,148663,137373,19.94,255.5
168.7,148702,137412,20.07,255.5
168.8,148747,137457,19.94,255.5
168.9,148774,137498,20.01,255.6
169,148795,137513,19.95,255.5
169.1,148864,137548,20.25,255.5
169.2,148897,137607,20.13,255.6
169.3,148918,137635,19.77,255.6
169.4,148963,137676,19.95,255.6
169.5,149014,137741,19.99,255.6
169.6,149071,137743,20.01,255.6
169.7,149104,137796,20.17,255.6
169.8,149161,137812,20.05,255.6
169.9,149194,137870,20.03,255.6
170,149239,137886,20.25,255.6
170.1,149302,137920,20.11,255.6
170.2,149352,137937,20.38,255.6
170.3,149392,138021,20.02,255.6
170.4,149454,138020,20.1,255.6
170.5,149475,138094,20.27,255.6
170.6,149520,138138,20.44,255.6
170.7,149548,138171,20.11,255.6
170.8,149599,138178,20.15,255.6
170.9,149644,138236,20.14,255.6
171,149700,138271,19.91,255.6
171.1,149728,138312,19.89,255.6
171.2,149784,138345,20.26,255.6
171.3,149806,138395,20.11,255.7
171.4,149851,138436,20.12,255.7
171.5,149866,138446,20.09,255.7
171.6,149935,138494,20.33,255.7
171.7,149985,138552,20.13,255.7
171.8,150025,138568,20.15,255.7
171.9,150052,138636,20.46,255.7
172,150109,138677,20.23,255.7
172.1,150159,138684,20.04,255.8
172.2,150187,138752,19.93,255.7
172.3,150249,138783,19.95,255.7
172.4,150265,138824,20.02,255.7
172.5,150339,138866,20.02,255.7
172.6,150390,138897,20.08,255.7
172.7,150435,138955,20.31,255.7
172.8,150492,138965,20.3,255.7
172.9,150502,139030,20.14,255.7
173,150564,139036,20.2,255.7
173.1,150627,139053,20.43,255.7
173.2,150636,139114,20.08,255.7
173.3,150693,139195,20.13,255.7
173.4,150732,139219,20.06,255.7
173.5,150789,139244,20.4,255.7
173.6,150828,139294,20,255.7
173.7,150850,139318,20.35,255.7
173.8,150889,139375,20.23,255.8
173.9,150934,139387,20.17,255.8
174,150973,139467,20.1,255.8
174.1,151047,139482,20.09,255.8
174.2,151086,139531,20.37,255.7
174.3,151096,139591,20.08,255.7
174.4,151147,139630,20.11,255.8
174.5,151180,139670,20.45,255.8
174.6,151237,139713,20.03,255.8
174.7,151293,139763,20.05,255.8
174.8,151367,139764,20.28,255.7
174.9,151401,139827,20.2,255.7
175,151428,139863,20.27,255.7
175.1,151468,139888,20.33,255.8
175.2,151495,139912,20.01,255.8
175.3,151552,139958,20.32,255.8
175.4,151591,140007,19.9,255.8
175.5,151647,140067,20.25,255.8
175.6,151692,140100,20.1,255.8
175.7,151755,140100,20.24,255.8
175.8,151777,140191,20.05,255.8
175.9,151856,140231,20.14,255.7
176,151890,140255,20.3,255.7
176.1,151946,140304,20.28,255.8
176.2,151951,140329,20.36,255.8
176.3,152007,140405,20.2,255.8
176.4,152029,140437,19.91,255.8
176.5,152086,140429,20.15,255.8
176.6,152125,140496,20.41,255.8
176.7,152164,140496,20.29,255.8
176.8,152232,140569,20.13,255.8
176.9,152289,140609,20.23,255.8
177,152328,140675,19.92,255.8
177.1,152350,140700,20.39,255.8
177.2,152377,140733,20.34,255.9
177.3,152440,140766,20.13,255.9
177.4,152462,140817,20.3,255.8
177.5,152518,140849,20.27,255.8
177.6,152575,140907,20,255.8
177.7,152614,140923,20.08,255.8
177.8,152688,140963,20.06,255.8
177.9,152709,140997,20.13,255.8
178,152760,141062,20.36,255.8
178.1,152788,141095,20.14,255.8
178.2,152844,141136,20.27,255.8
178.3,152895,141196,20.07,255.8
178.4,152929,141194,20.2,255.8
178.5,152985,141267,20.11,255.8
178.6,153019,141311,20.01,255.8
178.7,153075,141341,20.23,255.8
178.8,153138,141391,20.13,255.8
178.9,153171,141430,20.31,255.8
179,153182,141439,20.24,255.9
179.1,153203,141538,20.23,255.8
179.2,153266,141578,21.16,255.8
179.3,153293,141614,20,255.9
179.4,153361,141663,20.16,255.9
179.5,153412,141671,20.4,255.9
179.6,153440,141720,20.12,255.9
179.7,153485,141749,20.19,255.9
179.8,153530,141802,20.11,255.9
179.9,153586,141844,20.24,255.9
180,153637,141875,20.23,255.9
180.1,153682,141934,20.2,255.8
180.2,153733,141959,20.36,255.9
180.3,153772,141982,20.22,255.8
180.4,153817,142024,20.09,255.9
180.5,153850,142064,20.4,255.9
180.6,153912,142147,20.24,255.8
180.7,153969,142147,20.13,255.8
180.8,154014,142211,20.48,255.8
180.9,154059,142228,20.4,255.9
181,154098,142261,20.37,255.8
181.1,154166,142312,20.57,255.8
181.2,154194,142376,20.3,255.8
181.3,154222,142393,20.3,255.8
181.4,154289,142460,20.06,255.8
181.5,154329,142484,20.32,255.8
181.6,154362,142516,20.2,255.8
181.7,154413,142583,20.17,255.9
181.8,154452,142624,20.23,256
181.9,154475,142688,20.2,255.9
182,154508,142681,20.62,256
182.1,154542,142748,20.39,255.9
182.2,154593,142779,20.31,255.9
182.3,154626,142820,20.55,256
182.4,154688,142869,20.29,255.9
182.5,154733,142920,20.42,255.9
182.6,154778,142944,20.48,255.9
182.7,154834,142961,20.28,255.9
182.8,154862,143018,20.31,255.9
182.9,154907,143076,20.36,256
183,154958,143101,20.34,255.9
183.1,155003,143150,20.42,256
183.2,155037,143200,20.43,256
183.3,155087,143257,20.47,256
183.4,155105,143305,20.16,256
183.5,155166,143357,20.31,256
183.6,155228,143397,20.42,256
183.7,155285,143420,20.11,255.9
183.8,155330,143478,20.58,255.9
183.9,155403,143485,20.37,255.9
184,155425,143577,20.28,255.9
184.1,155493,143577,20.39,255.8
184.2,155543,143624,20.43,255.8
184.3,155605,143708,20.34,255.8
184.4,155650,143708,20.24,255.8
184.5,155695,143770,20.36,255.8
184.6,155746,143835,20.42,255.8
184.7,155779,143850,20.57,255.8
184.8,155847,143906,20.55,255.8
184.9,155886,143945,20.39,255.8
185,155948,143958,20.38,255.8
185.1,155982,144025,20.19,255.8
185.2,156027,144080,20.43,255.8
185.3,156055,144095,20.35,255.7
185.4,156094,144184,20.26,255.8
185.5,156134,144226,20.17,255.8
185.6,156162,144254,20.39,255.9
185.7,156162,144279,20.45,255.9
185.8,156235,144321,20.6,255.9
185.9,156269,144369,20.36,255.9
186,156280,144446,20.52,256
186.1,156353,144452,20.24,256
186.2,156359,144532,20.29,256
186.3,156393,144566,20.51,256
186.4,156438,144597,20.52,256.1
186.5,156483,144672,20.46,256.1
186.6,156522,144664,20.57,256
186.7,156584,144728,20.65,256
186.8,156629,144803,20.52,256
186.9,156702,144852,20.45,256
187,156747,144890,20.6,255.9
187.1,156814,144951,20.51,255.9
187.2,156865,145014,20.5,255.9
187.3,156904,145081,20.22,255.9
187.4,156927,145097,20.32,255.9
187.5,157000,145131,20.62,255.9
187.6,157039,145169,20.6,255.9
187.7,157095,145236,20.5,255.9
187.8,157107,145277,20.51,255.9
187.9,157163,145325,20.44,255.9
188,157225,145357,20.77,255.9
188.1,157264,145393,20.65,255.8
188.2,157337,145416,20.39,255.8
188.3,157382,145480,20.53,255.9
188.4,157410,145549,20.38,255.9
188.5,157450,145563,20.67,255.9
188.6,157483,145612,20.59,255.9
188.7,157545,145686,20.58,255.9
188.8,157590,145704,20.42,255.9
188.9,157646,145720,20.61,255.9
189,157691,145810,20.44,255.8
189.1,157747,145850,20.67,255.9
189.2,157792,145877,20.35,255.9
189.3,157815,145893,20.78,255.9
189.4,157843,145942,20.65,255.9
189.5,157888,145983,20.71,255.9
189.6,157955,146040,20.73,255.9
189.7,157989,146089,20.49,255.9
189.8,158045,146131,20.53,255.9
189.9,158057,146138,20.77,255.9
190,158097,146198,20.57,255.9
190.1,158125,146238,20.7,256
190.2,158187,146311,20.72,256
190.3,158237,146345,20.75,255.9
190.4,158288,146362,20.48,255.9
190.5,158338,146426,20.67,255.9
190.6,158400,146467,20.67,255.9
190.7,158439,146517,20.76,255.9
190.8,158484,146551,20.72,255.9
190.9,158513,146598,20.72,255.9
191,158585,146631,20.56,255.9
191.1,158625,146689,20.75,255.9
191.2,158681,146747,20.38,255.9
191.3,158731,146746,20.56,255.8
191.4,158787,146802,20.77,255.8
191.5,158838,146847,20.5,255.8
191.6,158872,146909,20.82,255.8
191.7,158922,146909,20.9,255.8
191.8,158956,146959,20.71,255.8
191.9,159012,146985,20.97,255.8
192,159052,147011,20.88,255.8
192.1,159113,147075,20.79,255.9
192.2,159141,147116,20.5,255.8
192.3,159181,147151,20.83,255.8
192.4,159231,147184,20.58,255.8
192.5,159282,147256,20.78,255.9
192.6,159305,147298,20.76,255.9
192.7,159339,147325,20.61,255.9
192.8,159389,147356,20.6,255.9
192.9,159413,147404,20.49,255.9
193,159468,147437,20.8,255.9
193.1,159514,147513,20.78,255.9
193.2,159542,147545,20.45,255.9
193.3,159582,147554,20.68,256
193.4,159605,147580,20.79,256
193.5,159672,147645,20.73,256
193.6,159717,147704,21.01,256
193.7,159767,147729,20.7,256
193.8,159807,147769,20.66,256
193.9,159874,147838,20.7,256
194,159886,147840,21.06,255.9
194.1,159969,147906,20.87,256
194.2,160009,147930,20.74,256
194.3,160048,147990,20.72,255.9
194.4,160082,147976,20.82,255.9
194.5,160154,148024,20.82,255.9
194.6,160183,148083,20.81,255.9
194.7,160223,148134,20.76,255.9
194.8,160273,148167,21.02,256
194.9,160324,148217,20.82,255.9
195,160352,148226,20.56,256
195.1,160408,148310,20.85,256
195.2,160426,148326,20.71,256
195.3,160471,148343,21.11,256
195.4,160532,148384,20.81,256
195.5,160583,148437,20.74,256
195.6,160633,148467,20.66,255.9
195.7,160683,148533,20.62,256
195.8,160728,148573,20.78,256
195.9,160757,148609,20.55,256
196,160818,148636,20.69,255.9
196.1,160869,148692,20.69,255.9
196.2,160903,148723,20.76,256
196.3,160959,148790,20.8,256
196.4,160982,148783,20.78,256
196.5,161027,148848,20.72,256
196.6,161094,148871,21.02,256
196.7,161106,148939,20.55,256
196.8,161151,148973,20.83,256
196.9,161223,148995,20.8,256
197,161231,149031,20.67,256
197.1,161276,149105,20.81,256
197.2,161315,149128,20.85,256.1
197.3,161350,149178,20.51,256
197.4,161405,149228,20.57,256.1
197.5,161450,149238,20.87,256.1
197.6,161495,149269,20.67,256
197.7,161567,149300,21.03,256
197.8,161607,149366,20.89,255.9
197.9,161662,149408,20.81,256
198,161697,149489,20.56,256
198.1,161705,149489,20.87,256
198.2,161760,149568,20.87,256.1
198.3,161816,149582,20.83,256
198.4,161850,149616,20.86,256
198.5,161922,149680,20.61,256
198.6,161999,149722,21.1,255.9
198.7,162012,149723,20.95,255.9
198.8,162035,149770,20.84,256
198.9,162107,149844,20.77,256
199,162141,149886,20.84,256
199.1,162186,149911,20.96,256
199.2,162253,149966,20.78,256
199.3,162282,150008,20.65,255.9
199.4,162343,150041,20.94,255.9
199.5,162398,150100,20.57,256
199.6,162449,150114,20.9,255.9
199.7,162494,150157,20.57,255.9
199.8,162539,150215,20.7,255.9
199.9,162573,150272,20.74,255.9
200,162602,150271,20.89,255.9
200.1,162663,150320,20.85,255.9
200.2,162708,150347,20.72,255.9
200.3,162753,150427,20.88,255.9
200.4,162798,150469,20.73,255.9
200.5,162843,150477,21.09,255.9
200.6,162883,150537,21.02,255.9
200.7,162928,150575,21.15,255.9
200.8,162988,150661,20.54,256
200.9,163002,150676,20.85,256
201,163052,150684,20.88,256
201.1,163087,150758,21.04,256
201.2,163137,150782,20.66,256
201.3,163187,150796,20.84,256
201.4,163216,150889,21.05,256
201.5,163261,150929,20.9,256
201.6,163290,150930,20.89,256
201.7,163351,151005,20.89,256
201.8,163380,151014,20.84,256.1
201.9,163436,151061,21.08,256
202,163475,151137,20.97,256.1
202.1,163505,151185,20.89,256.1
202.2,163581,151200,20.71,256.1
202.3,163616,151272,20.95,256
202.4,163645,151302,20.76,256.1
202.5,163706,151335,20.95,256.1
202.6,163719,151391,20.96,256
202.7,163811,151423,20.92,256.1
202.8,163836,151458,21.08,256
202.9,163881,151523,20.83,256
203,163926,151571,20.72,256
203.1,163976,151586,21.22,256.1
203.2,164021,151637,20.91,256
203.3,164055,151686,20.79,256
203.4,164100,151686,20.63,256.1
203.5,164167,151777,20.77,256
203.6,164227,151810,20.84,256
203.7,164272,151857,20.95,256
203.8,164333,151883,20.84,256
203.9,164394,151935,20.83,255.9
204,164423,151973,20.74,256
204.1,164452,152022,20.88,256
204.2,164481,152062,20.88,256
204.3,164537,152097,20.92,256
204.4,164582,152129,21.02,256
204.5,164616,152155,20.82,256
204.6,164667,152211,20.85,256
204.7,164696,152288,21.04,256
204.8,164746,152280,20.57,256
204.9,164786,152319,20.97,256.1
205,164841,152368,20.96,256
205.1,164902,152394,21.02,255.9
205.2,164937,152458,21.06,256
205.3,164992,152509,20.87,256
205.4,165079,152539,20.94,255.9
205.5,165093,152608,20.59,256
205.6,165122,152631,20.76,255.9
205.7,165198,152665,20.91,255.9
205.8,165254,152696,20.8,256
205.9,165288,152764,21.08,255.9
206,165323,152796,20.95,255.9
206.1,165383,152837,20.83,255.9
206.2,165407,152869,20.92,256
206.3,165421,152929,20.77,256
206.4,165477,152945,20.63,256
206.5,165511,153024,20.37,256
206.6,165577,153044,21.03,256
206.7,165622,153093,20.93,256
206.8,165667,153125,21.07,256
206.9,165702,153163,21.17,256
207,165778,153216,20.75,256
207.1,165771,153255,21.08,256
207.2,165852,153282,21.09,256.1
207.3,165871,153306,21.01,256.1
207.4,165906,153404,20.79,256.1
207.5,165961,153430,20.61,256.1
207.6,166027,153446,21.01,256
207.7,166062,153492,20.8,256
207.8,166127,153549,20.81,256
207.9,166183,153573,21.01,256
208,166233,153612,20.89,256
208.1,166242,153678,20.78,256
208.2,166297,153702,20.72,256
208.3,166306,153782,21.01,256
208.4,166377,153779,21.03,256.1
208.5,166416,153837,21.05,256.1
208.6,166456,153860,20.79,256.1
208.7,166496,153916,20.82,256.1
208.8,166541,153963,20.87,256.1
208.9,166591,154030,21.09,256.1
209,166616,154053,21.13,256.1
209.1,166676,154107,20.9,256.1
209.2,166731,154149,21.18,256.1
209.3,166787,154204,20.97,256.1
209.4,166847,154237,21.15,256
209.5,166892,154288,20.8,256
209.6,166948,154320,20.91,256
209.7,166993,154375,21.09,256
209.8,167012,154449,21.16,256
209.9,167088,154473,21.15,256
210,167112,154512,21.34,256
210.1,167147,154561,21.22,256
210.2,167212,154593,21.03,256
210.3,167257,154652,20.85,256
210.4,167297,154686,21.09,256
210.5,167347,154759,21.3,256
210.6,167377,154784,21.2,256
210.7,167402,154831,21.23,256
210.8,167462,154897,20.79,256.1
210.9,167492,154925,21.02,256.1
211,167542,154972,20.99,256
211.1,167587,155020,20.87,256
211.2,167657,155062,21.15,256
211.3,167687,155142,21.2,256
211.4,167752,155143,20.96,255.9
211.5,167797,155236,21.01,256
211.6,167847,155226,21.12,256
211.7,167897,155271,21.01,256
211.8,167922,155343,21.06,256
211.9,167987,155385,21.35,256
212,168027,155409,20.82,256
212.1,168093,155451,21.08,256
212.2,168117,155490,21.19,256
212.3,168157,155536,20.97,256
212.4,168207,155554,21.11,256
212.5,168247,155603,21.2,256
212.6,168282,155692,21.1,256
212.7,168322,155708,21.28,256.1
212.8,168367,155765,21.18,256
212.9,168386,155798,21.06,256.1
213,168467,155805,20.83,256
213.1,168522,155888,21.15,256
213.2,168557,155928,21.11,256
213.3,168617,155967,21.03,256
213.4,168647,156015,21.17,256
213.5,168682,156051,20.84,256.1
213.6,168732,156098,21.24,256.1
213.7,168746,156145,21.48,256.1
213.8,168812,156186,21.29,256.1
213.9,168857,156245,21.13,256
214,168937,156294,21,256
214.1,168977,156292,20.94,256
214.2,169017,156368,21,255.9
214.3,169077,156416,21.22,256
214.4,169117,156414,21.06,256
214.5,169172,156440,21.15,255.9
214.6,169232,156529,21.11,255.9
214.7,169257,156538,20.9,255.9
214.8,169307,156571,21.16,255.9
214.9,169327,156650,21.24,256
215,169377,156678,21.22,256
215.1,169422,156725,21.28,256
215.2,169457,156759,21.27,256
215.3,169517,156816,21.32,256
215.4,169552,156841,20.98,256
215.5,169607,156890,21.21,256
215.6,169642,156898,21.14,255.9
215.7,169697,156938,21.59,256
215.8,169732,156985,20.86,256
215.9,169777,157037,21.17,256
216,169822,157094,21.02,256
216.1,169867,157134,21.35,256
216.2,169917,157175,21.16,256
216.3,169952,157217,21.3,256
216.4,170007,157266,21.42,256
216.5,170052,157264,21.21,256
216.6,170087,157341,21.35,256
216.7,170107,157390,21.19,256
216.8,170147,157447,21.08,256.1
216.9,170201,157480,21.37,256
217,170276,157529,21.27,256
217.1,170306,157586,21.42,256.1
217.2,170316,157602,21.18,256.1
217.3,170351,157670,21.29,256.1
217.4,170377,157713,21.6,256.1
217.5,170422,157729,21.21,256.2
217.6,170472,157770,21.5,256.1
217.7,170527,157829,21.23,256.2
217.8,170567,157880,21.19,256.2
217.9,170602,157928,21.3,256.2
218,170647,157988,21.4,256.2
218.1,170697,158069,21.16,256.1
218.2,170766,158088,21.39,256.1
218.3,170821,158094,21.06,256.1
218.4,170871,158155,21.13,256.1
218.5,170897,158156,21.47,256.1
218.6,170951,158229,21.16,256.1
218.7,171021,158272,21.49,256.1
218.8,171066,158347,21.02,256
218.9,171107,158320,21.49,256
219,171181,158403,20.97,256
219.1,171211,158411,21.35,256
219.2,171271,158493,21.47,255.9
219.3,171311,158504,21.23,256
219.4,171366,158552,21.4,256
219.5,171386,158636,21.4,256
219.6,171441,158652,21.13,255.9
219.7,171501,158698,21.05,256
219.8,171531,158732,21.29,256
219.9,171576,158759,21.44,256
220,171592,158800,21.37,256
220.1,171647,158831,21.51,256
220.2,171672,158882,21.62,256
220.3,171732,158949,21.31,256.1
220.4,171777,158974,21.48,256.1
220.5,171827,158997,21.38,256.1
220.6,171857,159031,21.46,256.1
220.7,171867,159046,21.48,256
220.8,171932,159115,21.22,256.1
220.9,171987,159180,21.49,256.1
221,172037,159220,21.21,256
221.1,172101,159278,21.25,256.1
221.2,172156,159312,21.14,256
221.3,172206,159351,21.34,256
221.4,172251,159413,21.31,256
221.5,172321,159418,21.6,255.9
221.6,172375,159491,21.32,255.9
221.7,172381,159492,21.33,255.9
221.8,172465,159566,21.37,255.9
221.9,172525,159617,21.05,255.9
222,172560,159657,21.27,255.9
222.1,172605,159689,20.97,255.8
222.2,172645,159724,21.52,255.9
222.3,172685,159741,21.38,255.9
222.4,172706,159788,21.24,256
222.5,172756,159815,21.23,256
222.6,172786,159865,21.21,256
222.7,172846,159913,21.46,256
222.8,172891,159987,21.13,256
222.9,172941,160002,21.28,256
223,172990,160011,21.67,255.9
223.1,173035,160094,21.51,255.9
223.2,173095,160117,21.35,255.9
223.3,173120,160167,21.37,255.9
223.4,173185,160202,20.92,255.9
223.5,173206,160210,21.19,255.9
223.6,173255,160283,21.03,256
223.7,173276,160291,21.76,256
223.8,173336,160375,21.44,256
223.9,173371,160358,21.32,256
224,173431,160430,21,256
224.1,173476,160472,21.37,255.9
224.2,173535,160531,21.25,255.9
224.3,173571,160564,21.28,255.9
224.4,173611,160581,21.49,255.9
224.5,173690,160628,21.44,255.9
224.6,173725,160696,21.27,255.9
224.7,173740,160705,21.29,256
224.8,173771,160751,21.34,256
224.9,173811,160821,21.25,256
225,173875,160861,21.41,256
225.1,173911,160918,21.57,256
225.2,173970,160917,21.41,255.9
225.3,174035,160993,21.55,255.9
225.4,174075,161008,21.53,256
225.5,174130,161049,21.21,255.9
225.6,174180,161098,21.64,255.9
225.7,174205,161113,21.51,256
225.8,174231,161156,21.17,255.9
225.9,174276,161214,21.22,256
226,174330,161277,21.36,256
226.1,174371,161305,21.39,256
226.2,174401,161321,21.58,256
226.3,174456,161402,21.56,256
226.4,174491,161419,21.37,256
226.5,174565,161402,21.36,256
226.6,174605,161477,21.45,255.9
226.7,174650,161534,21.57,255.9
226.8,174719,161598,21.2,255.9
226.9,174750,161633,21.15,256
227,174795,161651,21.71,255.9
227.1,174830,161683,21.47,255.9
227.2,174889,161753,21.54,255.9
227.3,174910,161781,21.6,255.9
227.4,174960,161830,21.09,256
227.5,174986,161830,21.23,256
227.6,175045,161911,21.33,256
227.7,175100,161954,21.41,256
227.8,175131,161977,21.34,256
227.9,175171,162027,21.63,256
228,175235,162075,21.44,256
228.1,175246,162109,21.1,256
228.2,175320,162143,21.4,256
228.3,175375,162167,21.09,256
228.4,175415,162231,21.33,255.9
228.5,175450,162275,21.56,256
228.6,175514,162283,21.35,256
228.7,175554,162373,21.52,255.9
228.8,175599,162363,21.37,255.9
228.9,175630,162423,21.4,256
229,175694,162479,21.33,255.9
229.1,175725,162511,21.46,256
229.2,175746,162520,21.21,256
229.3,175810,162596,20.94,256
229.4,175846,162610,21.31,256
229.5,175891,162694,21.44,256
229.6,175940,162717,21.32,256
229.7,175995,162776,21.39,256
229.8,176040,162840,21.24,256
229.9,176075,162857,21.46,256
230,176139,162865,21.67,256
230.1,176175,162923,21.51,255.9
230.2,176224,162949,21.36,255.9
230.3,176274,163004,21.54,256
230.4,176329,163029,21.4,256
230.5,176364,163089,21.36,256
230.6,176395,163127,21.31,256
230.7,176426,163163,21.48,256
230.8,176475,163212,21.55,256
230.9,176511,163285,21.58,256
231,176561,163269,21.29,256
231.1,176587,163360,21.6,256
231.2,176665,163400,21.46,256
231.3,176710,163434,21.68,256
231.4,176755,163450,21.3,256
231.5,176819,163489,21.38,256
231.6,176859,163549,21.11,256
231.7,176904,163589,21.41,256
231.8,176944,163630,20.65,256
231.9,177008,163705,21.28,256
232,177025,163671,21.61,255.9
232.1,177060,163761,21.29,256
232.2,177115,163794,21.32,256
232.3,177150,163810,21.38,256
232.4,177190,163885,21.43,256.1
232.5,177240,163909,21.75,256
232.6,177266,164009,21.17,256.1
232.7,177321,164026,21.54,256
232.8,177384,164065,21.35,256
232.9,177420,164084,21.45,256
233,177460,164100,21.26,256
233.1,177501,164147,21.38,256
233.2,177541,164198,21.62,256
233.3,177572,164255,21.54,256.1
233.4,177654,164314,21.3,256
233.5,177704,164345,21.72,256
233.6,177731,164378,21.41,256
233.7,177766,164426,21.67,256
233.8,177807,164436,21.62,256
233.9,177856,164518,21.31,256.1
234,177887,164536,21.21,256
234.1,177942,164591,21.6,256
234.2,177996,164623,21.4,256
234.3,178050,164690,21.66,256
234.4,178105,164707,21.5,256
234.5,178164,164756,21.27,255.9
234.6,178209,164838,21.41,256
234.7,178253,164788,21.37,256
234.8,178294,164896,21.51,256
234.9,178306,164911,21.59,256
235,178351,164970,21.55,256
235.1,178419,165001,21.5,256
235.2,178460,165066,21.46,256
235.3,178505,165117,21.94,256
235.4,178573,165141,21.72,256
235.5,178618,165223,21.74,256
235.6,178649,165239,21.57,255.9
235.7,178703,165282,21.93,256
235.8,178744,165322,21.48,256
235.9,178779,165353,21.62,256
236,178815,165386,21.53,256
236.1,178846,165462,21.66,256.1
236.2,178891,165460,21.57,256.1
236.3,178945,165524,21.71,256
236.4,178981,165586,21.47,256
236.5,179035,165608,21.62,256.1
236.6,179094,165666,21.57,256
236.7,179148,165690,21.57,256
236.8,179184,165751,21.61,256
236.9,179234,165772,21.36,255.9
237,179265,165798,21.63,256
237.1,179301,165870,21.49,256
237.2,179350,165907,21.68,256
237.3,179400,165946,21.62,256
237.4,179436,166010,21.64,256
237.5,179494,166043,21.58,256
237.6,179521,166043,21.61,256
237.7,179580,166110,21.71,256
237.8,179657,166182,21.53,256
237.9,179692,166199,21.69,256
238,179724,166227,21.54,256
238.1,179755,166266,21.75,256
238.2,179809,166332,21.61,256
238.3,179849,166331,21.7,256
238.4,179876,166424,21.76,256
238.5,179921,166429,21.55,256
238.6,179989,166519,21.74,256
