Time,Cum. Inj Water ,Cum. Prod Water ,Cum Oil prod.  ,Cum. Inj CO2,Cum. Prod CO2,Pressure
104.957,219.886,70.219,143.090,0.000,0,252.547213
104.974,219.921,70.329,143.010,0.000,0,252.5881201
104.990,219.955,69.979,143.330,0.000,0,252.5744845
105.007,219.991,70.339,143.030,0.000,0,252.5608488
105.024,220.025,70.498,142.960,0.000,0,252.5744845
105.040,220.060,70.409,143.010,0.000,0,252.6290272
105.057,220.095,70.549,142.920,0.000,0,252.6290272
105.074,220.130,70.389,143.160,0.000,0,252.6290272
105.090,220.166,70.699,142.890,0.000,0,252.6017558
105.107,220.200,70.739,142.850,0.000,0,252.6562985
105.124,220.235,70.689,142.950,0.000,0,252.5744845
105.140,220.269,70.558,143.040,0.000,0,252.6426628
105.157,220.305,70.879,142.850,0.000,0,252.6017558
105.174,220.340,70.899,142.890,0.000,0,252.6290272
105.190,220.375,70.689,143.190,0.000,0,252.6835697
105.207,220.410,70.659,143.150,0.000,0,252.6699341
105.224,220.444,70.769,143.060,0.000,0,252.7244766
105.240,220.479,70.889,143.040,0.000,0,252.6699341
105.257,220.514,71.059,142.800,0.000,0,252.6972054
105.274,220.549,71.019,142.810,0.000,0,252.7244766
105.290,220.585,70.869,143.110,0.000,0,252.6972054
105.307,220.619,71.129,142.880,0.000,0,252.7381122
105.324,220.654,71.119,142.960,0.000,0,252.6972054
105.340,220.689,70.869,143.200,0.000,0,252.7244766
105.357,220.724,71.009,143.030,0.000,0,252.710841
105.374,220.758,71.129,142.980,0.000,0,252.710841
105.390,220.793,71.049,143.090,0.000,0,252.7244766
105.407,220.829,71.299,142.910,0.000,0,252.6835697
105.424,220.863,71.289,142.970,0.000,0,252.6699341
105.441,220.899,71.429,142.890,0.000,0,252.7244766
105.457,220.933,71.589,142.730,0.000,0,252.7381122
105.474,220.968,71.489,142.840,0.000,0,252.7244766
105.491,221.003,71.329,143.040,0.000,0,252.6835697
105.507,221.038,71.629,142.740,0.000,0,252.7381122
105.524,221.073,71.259,143.240,0.000,0,252.7244766
105.541,221.108,71.589,142.880,0.000,0,252.6699341
105.557,221.143,71.429,143.060,0.000,0,252.6972054
105.574,221.177,71.639,142.950,0.000,0,252.6835697
105.591,221.212,71.449,143.200,0.000,0,252.6835697
105.607,221.248,71.269,143.380,0.000,0,252.6835697
105.624,221.283,71.809,142.900,0.000,0,252.6562985
105.641,221.318,71.339,143.290,0.000,0,252.6426628
105.657,221.352,71.889,142.840,0.000,0,252.6562985
105.674,221.387,71.879,142.880,0.000,0,252.6562985
105.691,221.423,72.109,142.650,0.000,0,252.5881201
105.707,221.457,71.989,142.830,0.000,0,252.6562985
105.724,221.493,71.559,143.290,0.000,0,252.6426628
105.741,221.527,71.739,143.100,0.000,0,252.5881201
105.757,221.562,72.069,142.790,0.000,0,252.547213
105.774,221.596,72.219,142.740,0.000,0,252.5199416
105.791,221.632,71.919,143.060,0.000,0,252.5881201
105.807,221.667,71.959,143.000,0.000,0,252.5744845
105.824,221.702,72.189,142.860,0.000,0,252.5608488
105.841,221.737,71.869,143.180,0.000,0,252.547213
105.857,221.771,72.239,142.810,0.000,0,252.5063059
105.874,221.807,72.239,142.910,0.000,0,252.547213
105.891,221.842,72.039,143.150,0.000,0,252.5199416
105.907,221.876,72.269,142.910,0.000,0,252.5335773
105.924,221.911,72.169,143.040,0.000,0,252.5335773
105.941,221.946,72.149,143.100,0.000,0,252.5199416
105.957,221.981,72.109,143.230,0.000,0,252.4926701
105.974,222.017,72.499,142.810,0.000,0,252.4653986
105.991,222.051,72.259,143.080,0.000,0,252.5063059
106.007,222.086,72.679,142.740,0.000,0,252.4517628
106.024,222.120,72.429,143.010,0.000,0,252.4926701
106.041,222.156,72.249,143.220,0.000,0,252.4653986
106.057,222.190,72.839,142.750,0.000,0,252.4244913
106.074,222.226,72.429,143.120,0.000,0,252.5063059
106.091,222.261,72.809,142.770,0.000,0,252.4653986
106.107,222.295,72.749,142.880,0.000,0,252.4517628
106.124,222.330,72.449,143.210,0.000,0,252.4653986
106.141,222.365,72.777,143.012,0.000,0,252.4790344
106.157,222.401,72.509,143.240,0.000,0,252.4926701
106.174,222.435,73.209,142.590,0.000,0,252.4790344
106.191,222.470,72.769,143.000,0.000,0,252.4653986
106.207,222.505,72.819,142.990,0.000,0,252.547213
106.224,222.539,72.919,142.950,0.000,0,252.5335773
106.241,222.575,73.079,142.780,0.000,0,252.547213
106.257,222.610,72.829,143.050,0.000,0,252.5063059
106.274,222.645,73.119,142.830,0.000,0,252.5335773
106.291,222.680,73.169,142.810,0.000,0,252.5335773
106.307,222.714,73.189,142.830,0.000,0,252.5335773
106.324,222.750,73.209,142.850,0.000,0,252.5881201
106.341,222.784,73.279,142.800,0.000,0,252.5608488
106.357,222.819,73.189,142.920,0.000,0,252.5744845
106.374,222.854,72.859,143.320,0.000,0,252.6017558
106.391,222.889,73.579,142.600,0.000,0,252.6290272
106.407,222.924,73.129,143.040,0.000,0,252.5608488
106.424,222.959,73.179,143.140,0.000,0,252.5744845
106.441,222.994,73.359,143.010,0.000,0,252.6017558
106.457,223.028,73.239,143.120,0.000,0,252.547213
106.474,223.064,73.289,143.050,0.000,0,252.6562985
106.491,223.099,73.219,143.130,0.000,0,252.5881201
106.507,223.133,73.409,142.940,0.000,0,252.6153915
106.524,223.169,73.279,143.220,0.000,0,252.6017558
106.541,223.203,73.519,142.960,0.000,0,252.6017558
106.557,223.238,73.489,143.020,0.000,0,252.6017558
106.574,223.273,73.769,142.740,0.000,0,252.6290272
106.591,223.308,73.649,142.940,0.000,0,252.5881201
106.607,223.344,73.752,142.837,0.000,0,252.6562985
106.624,223.378,73.759,142.910,0.000,0,252.5881201
106.641,223.413,73.979,142.720,0.000,0,252.5744845
106.657,223.447,73.869,142.840,0.000,0,252.6699341
106.674,223.483,74.009,142.770,0.000,0,252.6290272
106.691,223.518,73.769,143.010,0.000,0,252.6562985
106.707,223.553,73.669,143.130,0.000,0,252.6290272
106.724,223.588,73.489,143.350,0.000,0,252.6290272
106.741,223.622,73.939,142.910,0.000,0,252.6699341
106.757,223.657,73.919,143.040,0.000,0,252.710841
106.774,223.692,73.779,143.140,0.000,0,252.6699341
106.791,223.727,74.019,142.900,0.000,0,252.6835697
106.807,223.763,74.109,142.940,0.000,0,252.6562985
106.824,223.797,74.039,143.000,0.000,0,252.6972054
106.841,223.832,73.949,143.130,0.000,0,252.710841
106.857,223.866,73.899,143.300,0.000,0,252.6835697
106.874,223.902,74.189,142.900,0.000,0,252.6562985
106.891,223.937,74.339,142.880,0.000,0,252.6835697
106.907,223.972,74.109,143.200,0.000,0,252.6699341
106.924,224.007,74.379,142.880,0.000,0,252.6972054
106.941,224.041,74.179,143.090,0.000,0,252.6835697
106.957,224.076,74.649,142.660,0.000,0,252.7517477
106.974,224.111,74.269,143.110,0.000,0,252.710841
106.991,224.147,74.539,142.860,0.000,0,252.6699341
107.007,224.182,74.179,143.250,0.000,0,252.6972054
107.024,224.216,74.349,143.040,0.000,0,252.6699341
107.041,224.251,74.380,143.100,0.000,0,252.710841
107.057,224.285,74.669,142.920,0.000,0,252.7517477
107.074,224.321,74.369,143.210,0.000,0,252.6972054
107.091,224.356,74.689,142.860,0.000,0,252.710841
107.107,224.391,74.809,142.830,0.000,0,252.710841
107.124,224.426,74.619,143.100,0.000,0,252.6972054
107.141,224.460,74.620,143.180,0.000,0,252.7244766
107.157,224.496,75.130,142.630,0.000,0,252.7517477
107.174,224.530,74.649,143.140,0.000,0,252.7790189
107.191,224.565,74.879,142.970,0.000,0,252.7381122
107.208,224.601,74.999,142.850,0.000,0,252.7244766
107.224,224.635,74.839,143.100,0.000,0,252.7244766
107.241,224.670,74.899,143.030,0.000,0,252.7790189
107.258,224.705,75.100,142.880,0.000,0,252.6835697
107.274,224.740,74.780,143.190,0.000,0,252.7244766
107.291,224.774,75.209,142.780,0.000,0,252.710841
107.307,224.810,75.069,142.930,0.000,0,252.6835697
107.324,224.845,75.339,142.670,0.000,0,252.6835697
107.341,224.879,75.039,143.140,0.000,0,252.6972054
107.357,224.915,75.099,143.090,0.000,0,252.7790189
107.374,224.949,75.660,142.400,0.000,0,252.6562985
107.391,224.984,75.640,142.480,0.000,0,252.7381122
107.407,225.020,75.119,143.110,0.000,0,252.710841
107.424,225.054,75.399,142.760,0.000,0,252.6972054
107.441,225.090,75.209,143.090,0.000,0,252.6835697
107.457,225.124,75.669,142.610,0.000,0,252.710841
107.474,225.159,75.398,143.042,0.000,0,252.6699341
107.491,225.193,75.342,143.048,0.000,0,252.6835697
107.507,225.229,75.360,143.140,0.000,0,252.6835697
107.524,225.264,75.320,143.180,0.000,0,252.6699341
107.541,225.299,75.406,143.133,0.000,0,252.7244766
107.557,225.334,75.469,143.060,0.000,0,252.6972054
107.574,225.368,75.589,143.020,0.000,0,252.7244766
107.591,225.403,75.609,142.970,0.000,0,252.6835697
107.607,225.439,75.840,142.780,0.000,0,252.6426628
107.624,225.473,75.690,142.940,0.000,0,252.7244766
107.641,225.509,75.830,142.850,0.000,0,252.6835697
107.657,225.543,76.119,142.660,0.000,0,252.6699341
107.674,225.578,75.609,143.130,0.000,0,252.6699341
107.691,225.612,75.659,143.110,0.000,0,252.6972054
107.707,225.648,76.000,142.930,0.000,0,252.6426628
107.724,225.683,75.870,143.000,0.000,0,252.6835697
107.741,225.718,76.150,142.820,0.000,0,252.5881201
107.757,225.753,75.930,143.000,0.000,0,252.6426628
107.774,225.787,75.849,143.050,0.000,0,252.6153915
107.791,225.823,76.379,142.580,0.000,0,252.5744845
107.807,225.858,76.000,143.020,0.000,0,252.5744845
107.824,225.892,76.250,142.820,0.000,0,252.5744845
107.841,225.928,76.050,143.020,0.000,0,252.547213
107.857,225.962,76.340,142.760,0.000,0,252.547213
107.874,225.997,76.080,143.070,0.000,0,252.547213
107.891,226.033,76.409,142.810,0.000,0,252.5608488
107.908,226.067,76.279,142.940,0.000,0,252.5199416
107.924,226.102,76.080,143.260,0.000,0,252.4517628
107.941,226.137,76.510,142.830,0.000,0,252.4653986
107.958,226.172,76.270,143.020,0.000,0,252.5063059
107.974,226.206,76.580,142.820,0.000,0,252.5199416
107.991,226.242,76.489,142.950,0.000,0,252.5199416
108.008,226.277,76.709,142.710,0.000,0,252.5063059
108.024,226.311,76.740,142.680,0.000,0,252.4653986
108.041,226.347,76.700,142.810,0.000,0,252.4926701
108.058,226.381,76.370,143.210,0.000,0,252.5335773
108.074,226.416,76.540,143.050,0.000,0,252.5199416
108.091,226.451,76.800,142.790,0.000,0,252.5199416
108.108,226.486,76.699,142.950,0.000,0,252.5199416
108.124,226.521,76.770,142.930,0.000,0,252.5199416
108.141,226.555,76.760,142.980,0.000,0,252.5199416
108.158,226.591,76.700,143.000,0.000,0,252.5335773
108.174,226.626,76.750,143.040,0.000,0,252.547213
108.191,226.661,76.780,143.020,0.000,0,252.5608488
108.208,226.696,76.610,143.220,0.000,0,252.5335773
108.224,226.730,76.760,143.080,0.000,0,252.5608488
108.241,226.766,77.109,142.730,0.000,0,252.5335773
108.258,226.800,76.880,143.040,0.000,0,252.5744845
108.274,226.836,76.870,143.080,0.000,0,252.547213
108.291,226.870,77.270,142.730,0.000,0,252.5608488
108.308,226.905,77.190,142.790,0.000,0,252.5744845
108.324,226.940,77.200,142.930,0.000,0,252.5608488
108.341,226.975,76.930,143.120,0.000,0,252.5744845
108.358,227.010,77.039,143.170,0.000,0,252.547213
108.374,227.045,77.300,142.900,0.000,0,252.4926701
108.391,227.080,77.610,142.650,0.000,0,252.5335773
108.408,227.115,77.670,142.500,0.000,0,252.4926701
108.424,227.149,77.440,142.840,0.000,0,252.5335773
108.441,227.185,77.200,143.090,0.000,0,252.5063059
108.458,227.219,77.650,142.680,0.000,0,252.547213
108.474,227.255,77.520,142.840,0.000,0,252.4790344
108.491,227.289,77.900,142.410,0.000,0,252.4926701
108.508,227.324,77.670,142.730,0.000,0,252.4517628
108.524,227.359,77.620,142.900,0.000,0,252.4653986
108.541,227.394,77.240,143.240,0.000,0,252.4790344
108.558,227.430,77.720,142.800,0.000,0,252.4381271
108.574,227.464,77.570,143.000,0.000,0,252.4653986
108.591,227.499,77.590,143.030,0.000,0,252.4381271
108.608,227.534,77.960,142.680,0.000,0,252.5063059
108.624,227.569,77.850,142.800,0.000,0,252.4653986
108.641,227.604,77.900,142.800,0.000,0,252.4926701
108.658,227.638,77.740,143.060,0.000,0,252.4517628
108.674,227.674,77.880,142.900,0.000,0,252.4653986
108.691,227.708,77.700,143.120,0.000,0,252.4653986
108.708,227.743,77.790,143.050,0.000,0,252.4926701
108.724,227.779,77.770,143.070,0.000,0,252.4790344
108.741,227.813,78.090,142.820,0.000,0,252.4790344
108.758,227.848,78.230,142.680,0.000,0,252.4517628
108.774,227.882,78.230,142.780,0.000,0,252.5063059
108.791,227.918,78.200,142.780,0.000,0,252.5063059
108.808,227.954,78.080,142.950,0.000,0,252.4926701
108.824,227.988,78.150,142.920,0.000,0,252.547213
108.841,228.023,78.202,142.898,0.000,0,252.5335773
108.858,228.057,78.240,142.880,0.000,0,252.5199416
108.874,228.093,78.180,142.880,0.000,0,252.5881201
108.891,228.127,78.360,142.860,0.000,0,252.5199416
108.908,228.163,78.330,142.930,0.000,0,252.5608488
108.924,228.198,78.010,143.120,0.000,0,252.547213
108.941,228.232,78.480,142.710,0.000,0,252.6017558
108.958,228.267,78.270,143.020,0.000,0,252.5199416
108.974,228.302,78.280,142.960,0.000,0,252.547213
108.991,228.337,78.550,142.790,0.000,0,252.5335773
109.008,228.372,78.300,143.050,0.000,0,252.5063059
109.024,228.407,78.290,143.120,0.000,0,252.5199416
109.041,228.442,78.110,143.260,0.000,0,252.5335773
109.058,228.477,78.510,142.920,0.000,0,252.5063059
109.074,228.512,78.630,142.840,0.000,0,252.5199416
109.091,228.546,78.740,142.770,0.000,0,252.4790344
109.108,228.581,78.650,142.960,0.000,0,252.4790344
109.125,228.617,78.770,142.810,0.000,0,252.4653986
109.141,228.651,78.610,143.010,0.000,0,252.4517628
109.158,228.687,78.550,143.060,0.000,0,252.4517628
109.175,228.721,78.850,142.780,0.000,0,252.4244913
109.191,228.756,78.850,142.910,0.000,0,252.4244913
109.208,228.790,78.710,143.030,0.000,0,252.3972197
109.225,228.826,78.630,143.120,0.000,0,252.4517628
109.241,228.861,78.550,143.280,0.000,0,252.4381271
109.258,228.896,78.860,142.980,0.000,0,252.4517628
109.275,228.931,78.700,143.230,0.000,0,252.4517628
109.291,228.965,78.780,143.190,0.000,0,252.3563122
109.308,229.001,78.800,143.100,0.000,0,252.4381271
109.325,229.037,78.950,143.030,0.000,0,252.4790344
109.341,229.071,78.890,143.100,0.000,0,252.4653986
109.358,229.107,79.130,142.970,0.000,0,252.4381271
109.375,229.141,79.010,143.090,0.000,0,252.4653986
109.391,229.176,79.290,142.830,0.000,0,252.4926701
109.408,229.211,79.100,143.040,0.000,0,252.4653986
109.425,229.246,78.940,143.270,0.000,0,252.4790344
109.441,229.281,79.130,143.090,0.000,0,252.5063059
109.458,229.316,79.510,142.710,0.000,0,252.5063059
109.475,229.351,79.440,142.920,0.000,0,252.5608488
109.491,229.385,79.550,142.700,0.000,0,252.5063059
109.508,229.420,79.220,143.230,0.000,0,252.5199416
109.525,229.456,79.380,143.020,0.000,0,252.5335773
109.541,229.490,79.730,142.660,0.000,0,252.547213
109.558,229.526,79.550,142.900,0.000,0,252.5608488
109.575,229.560,79.640,142.830,0.000,0,252.5744845
109.591,229.595,79.440,143.120,0.000,0,252.5608488
109.608,229.630,79.630,142.930,0.000,0,252.5881201
109.625,229.665,79.610,142.860,0.000,0,252.6017558
109.641,229.700,79.470,143.120,0.000,0,252.5881201
109.658,229.734,80.030,142.580,0.000,0,252.6017558
109.675,229.770,79.640,143.000,0.000,0,252.5881201
109.691,229.804,79.880,142.810,0.000,0,252.6426628
109.708,229.840,79.850,142.880,0.000,0,252.5881201
109.725,229.875,79.920,142.770,0.000,0,252.6835697
109.741,229.909,79.590,143.190,0.000,0,252.5881201
109.758,229.944,79.890,142.910,0.000,0,252.6699341
109.775,229.979,79.760,143.110,0.000,0,252.6835697
109.791,230.014,79.960,142.980,0.000,0,252.6426628
109.808,230.050,80.090,142.710,0.000,0,252.6972054
109.825,230.084,80.140,142.780,0.000,0,252.6562985
109.841,230.119,80.170,142.820,0.000,0,252.6426628
109.858,230.153,80.110,142.900,0.000,0,252.6835697
109.875,230.189,80.070,143.000,0.000,0,252.7244766
109.891,230.223,80.490,142.600,0.000,0,252.6562985
109.908,230.259,80.260,142.890,0.000,0,252.6699341
109.925,230.294,80.240,142.940,0.000,0,252.6153915
109.941,230.328,80.270,143.000,0.000,0,252.6290272
109.958,230.363,80.230,142.990,0.000,0,252.6972054
109.975,230.398,80.500,142.720,0.000,0,252.7517477
109.991,230.433,80.830,142.410,0.000,0,252.710841
110.008,230.469,80.510,142.800,0.000,0,252.6699341
110.025,230.503,80.790,142.600,0.000,0,252.7381122
110.041,230.538,80.420,142.960,0.000,0,252.6699341
110.058,230.573,80.520,142.820,0.000,0,252.6972054
110.075,230.608,80.820,142.660,0.000,0,252.6835697
110.091,230.643,80.380,143.160,0.000,0,252.6699341
110.108,230.678,80.550,143.040,0.000,0,252.6835697
110.125,230.713,80.920,142.640,0.000,0,252.6699341
110.141,230.747,80.720,142.910,0.000,0,252.6699341
110.158,230.783,80.580,143.080,0.000,0,252.6972054
110.175,230.817,80.870,142.720,0.000,0,252.6699341
110.191,230.853,80.570,143.130,0.000,0,252.6835697
110.208,230.888,80.860,142.850,0.000,0,252.6426628
110.225,230.922,81.080,142.640,0.000,0,252.6699341
110.241,230.957,81.010,142.770,0.000,0,252.6290272
110.258,230.992,80.830,142.900,0.000,0,252.6290272
110.275,231.027,80.930,142.950,0.000,0,252.6153915
110.291,231.061,80.800,143.050,0.000,0,252.5881201
110.308,231.097,81.060,142.820,0.000,0,252.547213
110.325,231.132,81.120,142.830,0.000,0,252.6017558
110.342,231.167,80.940,143.020,0.000,0,252.5881201
110.358,231.202,81.051,143.010,0.000,0,252.5881201
110.375,231.236,81.140,142.950,0.000,0,252.5608488
110.392,231.271,80.850,143.230,0.000,0,252.5199416
110.408,231.307,81.010,143.160,0.000,0,252.547213
110.425,231.341,80.940,143.180,0.000,0,252.547213
110.442,231.377,81.100,143.070,0.000,0,252.5335773
110.458,231.411,81.360,142.830,0.000,0,252.5335773
110.475,231.446,81.260,142.960,0.000,0,252.547213
110.492,231.480,81.350,142.840,0.000,0,252.547213
110.508,231.516,81.390,142.950,0.000,0,252.5608488
110.525,231.551,81.400,142.930,0.000,0,252.5744845
110.542,231.586,81.130,143.250,0.000,0,252.5881201
110.558,231.621,81.530,142.940,0.000,0,252.5063059
110.575,231.655,81.521,142.910,0.000,0,252.547213
110.592,231.691,81.241,143.190,0.000,0,252.6017558
110.608,231.726,81.430,143.050,0.000,0,252.547213
110.625,231.760,81.750,142.760,0.000,0,252.6017558
110.642,231.796,81.420,143.170,0.000,0,252.6017558
110.658,231.830,81.740,142.930,0.000,0,252.6153915
110.675,231.865,81.790,142.780,0.000,0,252.6017558
110.692,231.900,81.861,142.800,0.000,0,252.6153915
110.708,231.935,82.091,142.620,0.000,0,252.6835697
110.725,231.970,81.960,142.820,0.000,0,252.6562985
110.742,232.004,81.470,143.270,0.000,0,252.6426628
110.758,232.040,82.250,142.610,0.000,0,252.6153915
110.775,232.074,82.040,142.790,0.000,0,252.6835697
110.792,232.110,81.870,142.980,0.000,0,252.6153915
110.808,232.144,81.991,142.900,0.000,0,252.6290272
110.825,232.179,82.311,142.610,0.000,0,252.6699341
110.842,232.215,82.161,142.790,0.000,0,252.6153915
110.858,232.249,82.180,142.770,0.000,0,252.6153915
110.875,232.285,82.020,143.010,0.000,0,252.5744845
110.892,232.319,82.190,142.910,0.000,0,252.5744845
110.908,232.354,81.930,143.160,0.000,0,252.6426628
110.925,232.389,82.231,142.930,0.000,0,252.6290272
110.942,232.424,82.251,142.940,0.000,0,252.5608488
110.958,232.459,82.201,143.050,0.000,0,252.5608488
110.975,232.493,82.461,142.770,0.000,0,252.5335773
110.992,232.528,82.390,142.970,0.000,0,252.5881201
111.008,232.563,82.220,143.140,0.000,0,252.5744845
111.025,232.599,82.360,143.030,0.000,0,252.5199416
111.042,232.634,82.541,142.850,0.000,0,252.5199416
111.058,232.668,82.621,142.780,0.000,0,252.547213
111.075,232.703,82.441,143.000,0.000,0,252.5063059
111.092,232.738,82.691,142.800,0.000,0,252.547213
111.108,232.773,82.710,142.790,0.000,0,252.4926701
111.125,232.809,82.650,142.870,0.000,0,252.5335773
111.142,232.843,82.770,142.790,0.000,0,252.5335773
111.158,232.878,83.041,142.600,0.000,0,252.4926701
111.175,232.912,82.611,142.990,0.000,0,252.4790344
111.192,232.948,83.041,142.560,0.000,0,252.5063059
111.208,232.982,82.811,142.910,0.000,0,252.5063059
111.225,233.018,82.810,142.890,0.000,0,252.5744845
111.242,233.053,82.940,142.860,0.000,0,252.547213
111.258,233.087,82.941,142.800,0.000,0,252.5335773
111.275,233.122,82.691,143.180,0.000,0,252.5744845
111.292,233.157,82.941,142.890,0.000,0,252.5608488
111.308,233.192,83.071,142.790,0.000,0,252.5881201
111.325,233.228,83.110,142.850,0.000,0,252.5744845
111.342,233.262,83.050,142.890,0.000,0,252.5881201
111.358,233.297,83.121,142.880,0.000,0,252.6835697
111.375,233.332,83.271,142.800,0.000,0,252.5881201
111.392,233.367,83.231,142.850,0.000,0,252.5881201
111.408,233.401,82.511,143.590,0.000,0,252.5881201
111.425,233.436,83.611,142.530,0.000,0,252.6017558
111.442,233.472,83.243,142.988,0.000,0,252.6290272
111.458,233.506,83.250,142.990,0.000,0,252.6290272
111.475,233.542,83.201,143.110,0.000,0,252.6153915
111.492,233.576,83.631,142.690,0.000,0,252.6290272
111.508,233.611,83.331,142.970,0.000,0,252.5881201
111.525,233.646,83.411,142.900,0.000,0,252.5744845
111.542,233.681,83.621,142.690,0.000,0,252.5608488
111.559,233.717,83.521,142.920,0.000,0,252.5608488
111.575,233.751,83.540,142.980,0.000,0,252.547213
111.592,233.786,83.611,142.930,0.000,0,252.5608488
111.609,233.820,83.441,143.060,0.000,0,252.5199416
111.625,233.856,83.671,142.830,0.000,0,252.5199416
111.642,233.891,83.631,142.940,0.000,0,252.5881201
111.659,233.926,83.841,142.790,0.000,0,252.5199416
111.675,233.961,83.641,143.070,0.000,0,252.5335773
111.692,233.995,83.740,142.960,0.000,0,252.5608488
111.709,234.030,83.991,142.750,0.000,0,252.4653986
111.725,234.066,83.901,142.870,0.000,0,252.4653986
111.742,234.100,83.821,142.980,0.000,0,252.5335773
111.759,234.135,83.841,143.030,0.000,0,252.4653986
111.775,234.170,83.721,143.190,0.000,0,252.5063059
111.792,234.205,84.031,142.880,0.000,0,252.5199416
111.809,234.240,84.021,142.870,0.000,0,252.4926701
111.825,234.275,83.921,142.980,0.000,0,252.547213
111.842,234.310,84.251,142.720,0.000,0,252.5744845
111.859,234.344,84.131,142.920,0.000,0,252.5608488
111.875,234.380,84.331,142.760,0.000,0,252.5608488
111.892,234.414,84.591,142.570,0.000,0,252.5199416
111.909,234.450,84.171,143.010,0.000,0,252.5744845
111.925,234.485,84.111,143.120,0.000,0,252.5881201
111.942,234.519,84.621,142.610,0.000,0,252.6426628
111.959,234.554,84.431,142.820,0.000,0,252.6017558
111.975,234.589,84.771,142.580,0.000,0,252.5881201
111.992,234.624,84.161,143.160,0.000,0,252.6562985
112.009,234.659,84.611,142.760,0.000,0,252.6153915
112.025,234.694,84.631,142.790,0.000,0,252.6153915
112.042,234.729,84.551,142.920,0.000,0,252.6017558
112.059,234.764,84.361,143.110,0.000,0,252.6562985
112.075,234.799,84.471,143.080,0.000,0,252.6426628
112.092,234.833,84.411,143.160,0.000,0,252.5881201
112.109,234.868,84.511,142.970,0.000,0,252.6426628
112.125,234.904,84.801,142.730,0.000,0,252.5881201
112.142,234.938,84.591,143.050,0.000,0,252.6562985
112.159,234.974,85.141,142.550,0.000,0,252.6153915
112.175,235.008,84.981,142.740,0.000,0,252.6290272
112.192,235.043,84.851,142.950,0.000,0,252.5608488
112.209,235.078,84.821,142.950,0.000,0,252.5744845
112.225,235.113,84.521,143.340,0.000,0,252.6017558
112.242,235.148,85.011,142.830,0.000,0,252.5881201
112.259,235.183,85.061,142.790,0.000,0,252.5608488
112.275,235.218,85.191,142.770,0.000,0,252.5881201
112.292,235.252,85.141,142.800,0.000,0,252.5608488
112.309,235.287,84.791,143.180,0.000,0,252.5881201
112.325,235.323,85.201,142.760,0.000,0,252.5881201
112.342,235.358,85.081,142.960,0.000,0,252.6017558
112.359,235.393,85.101,142.970,0.000,0,252.5199416
112.375,235.427,85.611,142.520,0.000,0,252.5881201
112.392,235.462,85.281,142.850,0.000,0,252.5608488
112.409,235.497,85.251,142.910,0.000,0,252.5744845
112.425,235.532,85.321,142.900,0.000,0,252.5881201
112.442,235.568,85.541,142.730,0.000,0,252.6290272
112.459,235.602,85.411,142.830,0.000,0,252.6290272
112.475,235.637,85.281,143.010,0.000,0,252.5744845
112.492,235.671,85.391,142.940,0.000,0,252.5744845
112.509,235.707,85.741,142.660,0.000,0,252.5744845
112.525,235.742,85.541,142.890,0.000,0,252.6426628
112.542,235.777,85.931,142.560,0.000,0,252.6153915
112.559,235.812,85.521,143.000,0.000,0,252.6290272
112.575,235.846,85.501,143.040,0.000,0,252.6290272
112.592,235.881,85.491,143.080,0.000,0,252.6562985
112.609,235.916,85.841,142.720,0.000,0,252.6699341
112.625,235.951,85.881,142.760,0.000,0,252.6426628
112.642,235.987,86.071,142.610,0.000,0,252.6153915
112.659,236.021,86.041,142.590,0.000,0,252.6290272
112.675,236.056,85.771,142.960,0.000,0,252.5881201
112.692,236.090,85.841,142.900,0.000,0,252.6426628
112.709,236.126,85.921,142.890,0.000,0,252.6699341
112.725,236.160,86.311,142.490,0.000,0,252.6017558
112.742,236.195,86.111,142.770,0.000,0,252.6426628
112.759,236.231,86.151,142.650,0.000,0,252.6290272
112.776,236.265,86.201,142.690,0.000,0,252.6699341
112.792,236.301,86.251,142.610,0.000,0,252.6290272
112.809,236.335,86.101,142.810,0.000,0,252.5881201
112.826,236.370,86.141,142.860,0.000,0,252.5744845
112.842,236.405,86.291,142.830,0.000,0,252.6017558
112.859,236.440,86.291,142.770,0.000,0,252.5881201
112.876,236.476,86.261,142.840,0.000,0,252.5608488
112.892,236.510,86.251,142.880,0.000,0,252.5608488
112.909,236.545,86.661,142.490,0.000,0,252.5881201
112.926,236.579,86.451,142.760,0.000,0,252.5744845
112.942,236.614,86.471,142.800,0.000,0,252.6017558
112.959,236.650,86.701,142.590,0.000,0,252.5744845
112.976,236.684,86.521,142.750,0.000,0,252.5335773
112.992,236.720,86.351,142.990,0.000,0,252.5881201
113.009,236.754,86.671,142.730,0.000,0,252.6153915
113.026,236.789,86.411,142.990,0.000,0,252.5744845
113.042,236.825,86.771,142.650,0.000,0,252.547213
113.059,236.859,86.551,142.900,0.000,0,252.5881201
113.076,236.894,86.531,142.960,0.000,0,252.5608488
113.092,236.928,86.921,142.630,0.000,0,252.5608488
113.109,236.964,86.631,142.960,0.000,0,252.6017558
113.126,236.998,86.891,142.740,0.000,0,252.6017558
113.142,237.034,87.051,142.590,0.000,0,252.5199416
113.159,237.069,86.541,143.070,0.000,0,252.6290272
113.176,237.103,87.061,142.600,0.000,0,252.6017558
113.192,237.139,87.041,142.660,0.000,0,252.6017558
113.209,237.173,86.651,143.120,0.000,0,252.6426628
113.226,237.209,86.931,142.890,0.000,0,252.5608488
113.242,237.244,87.081,142.760,0.000,0,252.6153915
113.259,237.278,87.211,142.680,0.000,0,252.6017558
