CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),hrs,(rml),ml,(sep_ml),(rml),(std.cc),atm
170.4053,701.0419,698.3022,564.3448,161.6148,356.9725,77350.5513,252.3154
170.4219,701.0586,698.3022,564.4348,161.5448,357.0071,77365.3409,252.2745
170.4386,701.0753,698.3022,564.2448,161.7448,357.0417,77441.8685,252.2745
170.4553,701.0919,698.3022,564.1848,161.7448,357.0773,77373.3754,252.2745
170.4719,701.1086,698.3022,564.0748,161.9148,357.1119,77389.8723,252.2609
170.4886,701.1253,698.3022,564.3048,161.6548,357.1475,77391.4725,252.2472
170.5053,701.1419,698.3022,564.2148,161.7248,357.1820,77425.4206,252.2745
170.5219,701.1586,698.3022,564.2948,161.6748,357.2166,77466.4872,252.2200
170.5386,701.1753,698.3022,564.1548,161.8148,357.2512,77416.3577,252.2609
170.5553,701.1919,698.3022,564.0348,161.9148,357.2868,77426.4002,252.2336
170.5719,701.2086,698.3022,564.3248,161.6748,357.3213,77434.4542,252.2472
170.5886,701.2253,698.3022,564.3048,161.6548,357.3570,77482.6443,252.2472
170.6053,701.2419,698.3022,564.3648,161.6048,357.3915,77450.0489,252.2336
170.6219,701.2586,698.3022,564.1448,161.8648,357.4261,77472.8639,252.1927
170.6386,701.2753,698.3022,564.2548,161.7648,357.4617,77506.0214,252.2063
170.6553,701.2919,698.3022,564.1848,161.7948,357.4963,77506.2931,252.1927
170.6719,701.3086,698.3022,564.3148,161.6948,357.5319,77496.5322,252.2336
170.6886,701.3253,698.3022,564.1848,161.8048,357.5665,77514.6188,252.1790
170.7053,701.3419,698.3022,564.1948,161.7348,357.6010,77530.7663,252.2336
170.7219,701.3586,698.3022,564.1748,161.8348,357.6356,77555.0549,252.1518
170.7386,701.3753,698.3022,564.3748,161.6048,357.6712,77573.6803,252.2063
170.7553,701.3919,698.3022,564.3848,161.5948,357.7058,77546.8651,252.2063
170.7719,701.4086,698.3022,564.3448,161.6648,357.7414,77547.7084,252.2063
170.7886,701.4253,698.3022,564.3548,161.6448,357.7759,77554.7738,252.2200
170.8053,701.4419,698.3022,564.3148,161.6948,357.8105,77545.6141,252.1790
170.8219,701.4586,698.3022,564.2048,161.8148,357.8451,77548.3385,252.2472
170.8386,701.4753,698.3022,564.2748,161.7248,357.8807,77573.5445,252.2063
170.8553,701.4919,698.3022,564.3648,161.6148,357.9153,77563.3033,252.2336
170.8719,701.5086,698.3022,564.1748,161.8548,357.9498,77597.1254,252.2472
170.8886,701.5253,698.3022,564.0348,161.9648,357.9854,77581.5890,252.2063
170.9053,701.5419,698.3022,564.3848,161.6248,358.0200,77613.0013,252.2472
170.9219,701.5586,698.3022,564.2048,161.7848,358.0546,77630.2735,252.2472
170.9386,701.5753,698.3022,564.3748,161.5848,358.0902,77669.6528,252.2881
170.9553,701.5919,698.3022,564.0248,161.9748,358.1248,77621.8119,252.2200
170.9719,701.6086,698.3022,564.2448,161.7548,358.1593,77647.3419,252.2609
170.9886,701.6253,698.3022,564.2248,161.7948,358.1949,77670.6416,252.2609
171.0053,701.6419,698.3022,564.1848,161.8048,358.2295,77663.1500,252.2609
171.0219,701.6586,698.3022,564.3348,161.7048,358.2651,77678.8992,252.2609
171.0386,701.6753,698.3022,564.2348,161.7648,358.2997,77680.2184,252.3018
171.0553,701.6919,698.3022,564.3148,161.7748,358.3342,77679.2571,252.2609
171.0719,701.7086,698.3022,564.2832,161.7865,358.3688,77694.0865,252.3018
171.0886,701.7253,698.3022,564.2348,161.7448,358.4044,77711.8346,252.2745
171.1053,701.7419,698.3022,564.2748,161.7748,358.4390,77719.0541,252.2609
171.1219,701.7586,698.3022,564.3048,161.7348,358.4746,77738.5908,252.2745
171.1386,701.7753,698.3022,564.3248,161.7048,358.5092,77754.0499,252.2336
171.1553,701.7919,698.3022,564.1848,161.8448,358.5437,77777.8346,252.3018
171.1719,701.8086,698.3022,564.2448,161.8248,358.5783,77745.7334,252.2745
171.1886,701.8253,698.3022,564.3348,161.7348,358.6139,77785.2584,252.2472
171.2053,701.8419,698.3022,564.2248,161.8248,358.6485,77770.0031,252.1927
171.2219,701.8586,698.3022,564.1148,161.9048,358.6841,77827.2171,252.2336
171.2386,701.8753,698.3022,564.2048,161.8348,358.7187,77826.7321,252.2336
171.2553,701.8919,698.3022,564.1848,161.8348,358.7532,77801.3382,252.1927
171.2719,701.9086,698.3022,564.4948,161.4848,358.7889,77834.1374,252.1927
171.2886,701.9253,698.3022,564.3848,161.6048,358.8234,77842.4631,252.1927
171.3053,701.9419,698.3022,564.1348,161.9148,358.8580,77859.5403,252.1927
171.3219,701.9586,698.3022,564.2948,161.7648,358.8926,77858.7744,252.2200
171.3386,701.9753,698.3022,564.3148,161.7348,358.9282,77866.5380,252.1927
171.3553,701.9919,698.3022,564.2948,161.7048,358.9627,77901.3887,252.2336
171.3719,702.0086,698.3022,564.2448,161.8048,358.9983,77903.1427,252.1245
171.3886,702.0253,698.3022,564.1648,161.8648,359.0329,77885.7937,252.1381
171.4053,702.0419,698.3022,564.2448,161.7748,359.0675,77901.6018,252.2063
171.4219,702.0586,698.3022,564.1948,161.8448,359.1020,77901.4658,252.1790
171.4386,702.0753,698.3022,564.2448,161.7548,359.1377,77957.7007,252.1518
171.4553,702.0919,698.3022,564.4448,161.5848,359.1722,77949.8012,252.1245
171.4719,702.1086,698.3022,564.2548,161.7648,359.2078,77959.3100,252.1790
171.4886,702.1253,698.3022,564.2748,161.7648,359.2424,77973.8670,252.1927
171.5053,702.1419,698.3022,564.2648,161.7148,359.2770,77966.9286,252.1654
171.5219,702.1586,698.3022,564.1148,161.9148,359.3126,78006.8113,252.1518
171.5389,702.1756,698.3022,564.1948,161.8548,359.3472,77990.9351,252.1654
171.5556,702.1922,698.3022,564.3148,161.7248,359.3828,78022.4834,252.1790
171.5722,702.2089,698.3022,564.2948,161.6948,359.4173,77990.6452,252.2200
171.5889,702.2256,698.3022,564.1948,161.8148,359.4519,78030.3830,252.1790
171.6056,702.2422,698.3022,564.3248,161.7248,359.4865,78048.1837,252.1790
171.6222,702.2589,698.3022,564.3248,161.6748,359.5221,78030.8000,252.1790
171.6389,702.2756,698.3022,564.3048,161.7348,359.5566,78039.2706,252.1927
171.6556,702.2922,698.3022,564.2848,161.7348,359.5923,78037.6615,252.1518
171.6722,702.3089,698.3022,564.0548,162.0148,359.6268,78056.4414,252.1790
171.6889,702.3256,698.3022,564.2548,161.7748,359.6614,78104.6317,252.1927
171.7056,702.3422,698.3022,564.0448,162.0048,359.6960,78096.4512,252.1790
171.7222,702.3589,698.3022,564.2248,161.7848,359.7316,78090.4237,252.1518
171.7389,702.3756,698.3022,564.3648,161.6948,359.7661,78096.3832,252.1518
171.7556,702.3922,698.3022,564.3048,161.7248,359.8018,78113.0253,252.1790
171.7722,702.4089,698.3022,564.2148,161.7948,359.8363,78121.9039,252.2336
171.7889,702.4256,698.3022,564.2048,161.8348,359.8709,78145.1356,252.2063
171.8056,702.4422,698.3022,564.1348,161.8848,359.9055,78122.1849,252.1927
171.8222,702.4589,698.3022,564.1348,161.8848,359.9411,78129.8805,252.2063
171.8389,702.4756,698.3022,564.2748,161.7748,359.9756,78161.8547,252.2063
171.8556,702.4922,698.3022,564.2148,161.7948,360.0102,78194.6541,252.1654
171.8722,702.5089,698.3022,564.3448,161.6948,360.0458,78193.0541,252.1927
171.8889,702.5256,698.3022,564.1448,161.8948,360.0804,78146.1826,252.1927
171.9056,702.5422,698.3022,564.1548,161.8648,360.1160,78177.1008,252.1790
171.9222,702.5589,698.3022,564.1648,161.9348,360.1506,78193.3441,252.2336
171.9389,702.5756,698.3022,564.2848,161.7248,360.1851,78213.4248,252.2063
171.9556,702.5922,698.3022,564.2048,161.8348,360.2197,78229.3099,252.1518
171.9722,702.6089,698.3022,564.2748,161.7648,360.2553,78235.9585,252.2200
171.9889,702.6256,698.3022,564.3048,161.7848,360.2899,78236.6654,252.1790
172.0056,702.6422,698.3022,564.3348,161.7148,360.3255,78268.4178,252.2200
172.0222,702.6589,698.3022,564.1548,161.9248,360.3601,78285.0009,252.2200
172.0389,702.6756,698.3022,564.2248,161.8248,360.3946,78269.4647,252.1381
172.0556,702.6922,698.3022,564.2648,161.7048,360.4292,78316.8799,252.1790
172.0722,702.7089,698.3022,564.2348,161.7648,360.4648,78276.4531,252.1654
172.0889,702.7256,698.3022,564.2148,161.8448,360.4994,78291.7856,252.1654
172.1056,702.7422,698.3022,564.2348,161.8448,360.5350,78325.2237,252.2472
172.1222,702.7589,698.3022,564.1848,161.8948,360.5696,78317.1792,252.1790
172.1389,702.7756,698.3022,564.1948,161.8048,360.6041,78341.1588,252.1518
172.1556,702.7922,698.3022,564.2448,161.7748,360.6397,78383.9273,252.1927
172.1722,702.8089,698.3022,564.1848,161.8748,360.6743,78361.2665,252.1790
172.1889,702.8256,698.3022,564.1148,161.9248,360.7089,78392.5339,252.1927
172.2056,702.8422,698.3022,564.3648,161.6648,360.7445,78385.2554,252.1654
172.2222,702.8589,698.3022,564.0348,162.0248,360.7790,78408.4870,252.2063
172.2389,702.8756,698.3022,564.0548,162.0148,360.8136,78407.7212,252.1245
172.2556,702.8922,698.3022,564.1848,161.8748,360.8492,78440.3164,252.1654
172.2722,702.9089,698.3022,564.1648,161.8248,360.8838,78417.3568,252.1790
172.2889,702.9256,698.3022,564.1848,161.8748,360.9184,78416.5316,252.1518
172.3056,702.9422,698.3022,564.2248,161.7748,360.9529,78448.0707,252.1927
172.3222,702.9589,698.3022,564.1848,161.8548,360.9885,78457.2395,252.1654
172.3389,702.9756,698.3022,564.3948,161.6648,361.0231,78448.7099,252.1381
172.3556,702.9922,698.3022,564.4448,161.6048,361.0587,78465.2161,252.1381
172.3722,703.0089,698.3022,564.2928,161.7268,361.0933,78480.4622,252.1245
172.3889,703.0256,698.3022,564.2868,161.7328,361.1279,78487.8087,252.1518
172.4056,703.0422,698.3022,564.3048,161.7548,361.1635,78487.8859,252.1927
172.4222,703.0589,698.3022,564.1348,161.9148,361.1980,78522.8137,252.1790
172.4389,703.0756,698.3022,564.1548,161.8948,361.2336,78539.2518,252.1790
172.4556,703.0922,698.3022,564.3548,161.7048,361.2682,78531.8372,252.1654
172.4722,703.1089,698.3022,564.2448,161.7648,361.3028,78546.5211,252.1790
172.4889,703.1256,698.3022,564.2548,161.7748,361.3373,78531.6922,252.2063
172.5056,703.1422,698.3022,564.2848,161.7348,361.3730,78563.5895,252.1790
172.5222,703.1589,698.3022,564.2148,161.7548,361.4075,78555.1865,252.1790
172.5389,703.1756,698.3022,564.4248,161.6148,361.4431,78596.3298,252.1927
172.5556,703.1922,698.3022,564.1748,161.8448,361.4777,78588.0722,252.1790
172.5722,703.2089,698.3022,564.2348,161.7548,361.5123,78620.4545,252.1518
172.5889,703.2256,698.3022,564.3148,161.6748,361.5468,78627.1027,252.1927
172.6056,703.2422,698.3022,564.1948,161.8548,361.5825,78635.0888,252.1790
172.6222,703.2589,698.3022,564.2448,161.8148,361.6170,78626.2784,252.2472
172.6389,703.2756,698.3022,564.2548,161.7648,361.6526,78643.3371,252.2063
172.6556,703.2922,698.3022,564.3148,161.7148,361.6872,78686.1736,252.1790
172.6722,703.3089,698.3022,564.2948,161.8148,361.7218,78685.9790,252.1927
172.6889,703.3256,698.3022,564.1648,161.8748,361.7563,78686.4547,252.1927
172.7056,703.3422,698.3022,564.2748,161.8048,361.7919,78686.1829,252.2063
172.7222,703.3589,698.3022,564.1948,161.8448,361.8265,78666.9860,252.1654
172.7389,703.3756,698.3022,564.2848,161.7948,361.8611,78701.9231,252.1654
172.7556,703.3922,698.3022,564.3548,161.7648,361.8967,78694.3045,252.1654
172.7725,703.4092,698.3022,564.2448,161.8248,361.9313,78710.0356,252.1790
172.7892,703.4258,698.3022,564.2948,161.7948,361.9669,78733.3357,252.1790
172.8058,703.4425,698.3022,564.2548,161.8348,362.0014,78750.8204,252.1381
172.8225,703.4592,698.3022,564.1948,161.8848,362.0360,78735.1482,252.1518
172.8392,703.4758,698.3022,564.1948,161.8848,362.0706,78773.6265,252.1654
172.8558,703.4925,698.3022,564.2648,161.7748,362.1062,78758.5069,252.1790
172.8725,703.5092,698.3022,564.2448,161.8648,362.1408,78781.8162,252.1927
172.8892,703.5258,698.3022,564.1448,161.9448,362.1764,78815.5259,252.1927
172.9058,703.5425,698.3022,564.0848,162.0048,362.2109,78758.5161,252.1654
172.9225,703.5592,698.3022,564.1148,162.0048,362.2455,78832.6973,252.2200
172.9392,703.5758,698.3022,564.2148,161.8748,362.2811,78789.9966,252.1654
172.9558,703.5925,698.3022,564.1348,161.9548,362.3157,78848.6413,252.1654
172.9725,703.6092,698.3022,564.3448,161.7548,362.3502,78841.9243,252.1518
172.9892,703.6258,698.3022,564.2248,161.8848,362.3859,78840.8098,252.1790
173.0058,703.6425,698.3022,564.3848,161.7248,362.4204,78858.6432,252.1654
173.0225,703.6592,698.3022,564.2548,161.8648,362.4550,78889.3582,252.1518
173.0392,703.6758,698.3022,564.2048,161.8848,362.4906,78849.3391,252.1790
173.0558,703.6925,698.3022,564.1548,161.9648,362.5252,78881.6624,252.1518
173.0725,703.7092,698.3022,564.1848,161.9048,362.5597,78881.8663,252.1518
173.0892,703.7258,698.3022,564.2148,161.8748,362.5954,78897.9554,252.1790
173.1058,703.7425,698.3022,564.3148,161.8048,362.6299,78930.6276,252.1518
173.1225,703.7592,698.3022,564.2048,161.8548,362.6655,78938.3822,252.1245
173.1392,703.7758,698.3022,564.1948,161.8948,362.7001,78921.3914,252.1245
173.1558,703.7925,698.3022,564.0948,162.0048,362.7347,78937.7615,252.1245
173.1725,703.8092,698.3022,564.4148,161.6848,362.7692,78969.5909,252.1109
173.1892,703.8258,698.3022,564.1948,161.8548,362.8049,78962.2349,252.1245
173.2058,703.8425,698.3022,564.2248,161.8648,362.8394,78961.6142,252.0972
173.2225,703.8592,698.3022,564.3148,161.7548,362.8750,78962.0990,252.0972
173.2392,703.8758,698.3022,564.2048,161.9248,362.9096,78987.2204,252.0972
173.2558,703.8925,698.3022,564.2848,161.8048,362.9442,79005.2164,252.0700
173.2725,703.9092,698.3022,564.1448,161.9148,362.9787,79004.7224,252.1245
173.2892,703.9258,698.3022,564.6048,161.5148,363.0143,79012.0107,252.0427
173.3058,703.9425,698.3022,564.3548,161.7148,363.0489,79044.5284,252.0700
173.3225,703.9592,698.3022,564.3148,161.7548,363.0845,79045.5752,252.0972
173.3392,703.9758,698.3022,564.3448,161.7848,363.1191,79068.6036,252.0563
173.3558,703.9925,698.3022,564.3548,161.7548,363.1537,79053.6969,252.0836
173.3725,704.0092,698.3022,564.2048,161.8548,363.1882,79037.2496,252.0563
173.3892,704.0258,698.3022,564.1048,161.9448,363.2238,79085.9340,252.0563
173.4058,704.0425,698.3022,564.2448,161.8448,363.2584,79060.8307,252.0154
173.4225,704.0592,698.3022,564.1448,161.9148,363.2930,79100.5594,252.0427
173.4392,704.0758,698.3022,564.1748,161.9148,363.3286,79109.0981,252.0427
173.4558,704.0925,698.3022,564.2148,161.8948,363.3632,79108.2646,252.0700
173.4725,704.1092,698.3022,564.0848,162.0848,363.3988,79126.0390,252.0972
173.4892,704.1258,698.3022,564.1548,161.9748,363.4333,79117.2199,252.0563
173.5058,704.1425,698.3022,564.2948,161.8348,363.4679,79132.9602,252.0836
173.5225,704.1592,698.3022,564.3948,161.7148,363.5025,79133.0960,252.0972
173.5392,704.1758,698.3022,564.2248,161.8748,363.5381,79159.9792,252.0700
173.5558,704.1925,698.3022,564.2415,161.9081,363.5726,79200.9089,252.0700
173.5725,704.2092,698.3022,564.0548,162.0448,363.6083,79201.2487,252.0290
173.5892,704.2258,698.3022,564.4348,161.7248,363.6428,79215.5350,252.0290
173.6058,704.2425,698.3022,564.0448,162.0548,363.6774,79185.5084,252.1109
173.6225,704.2592,698.3022,564.1448,161.9448,363.7120,79176.4852,252.1245
173.6392,704.2758,698.3022,564.1948,161.9448,363.7476,79224.0642,252.0836
173.6558,704.2925,698.3022,564.4248,161.7148,363.7821,79216.3684,252.0972
173.6725,704.3092,698.3022,564.2048,161.9048,363.8178,79256.7951,252.0563
173.6892,704.3258,698.3022,564.3748,161.7348,363.8523,79272.8842,252.0700
173.7058,704.3425,698.3022,564.0648,162.0348,363.8869,79296.7370,252.0427
173.7225,704.3592,698.3022,564.2048,161.9048,363.9215,79279.8822,252.0972
173.7392,704.3758,698.3022,564.2548,161.8448,363.9571,79315.5077,252.0563
173.7558,704.3925,698.3022,564.2448,161.8648,363.9927,79314.7420,252.0836
173.7725,704.4092,698.3022,564.3448,161.7648,364.0272,79331.8778,252.0427
173.7892,704.4258,698.3022,564.1748,161.8848,364.0618,79338.8662,252.0427
173.8058,704.4425,698.3022,564.4548,161.6348,364.0964,79332.0136,252.0427
173.8225,704.4592,698.3022,564.1748,161.9848,364.1320,79370.7147,252.0154
173.8392,704.4758,698.3022,564.3648,161.7448,364.1666,79364.4049,252.0018
173.8558,704.4925,698.3022,564.2148,161.8648,364.2022,79347.4729,251.9881
173.8725,704.5092,698.3022,564.1648,161.9048,364.2367,79388.8104,252.0018
173.8892,704.5258,698.3022,564.2348,161.8748,364.2713,79381.5406,251.9881
173.9058,704.5425,698.3022,564.2148,161.9548,364.3059,79411.2185,252.0018
173.9225,704.5592,698.3022,564.1648,161.9548,364.3415,79436.0405,252.0290
173.9392,704.5758,698.3022,564.2748,161.8348,364.3761,79421.0658,252.0018
173.9558,704.5925,698.3022,564.4748,161.6848,364.4106,79426.6780,252.0018
173.9725,704.6092,698.3022,564.2348,161.9948,364.4462,79444.7325,252.0018
173.9892,704.6258,698.3022,564.4148,161.7248,364.4808,79461.0848,252.0018
174.0061,704.6428,698.3022,564.4048,161.7448,364.5154,79435.8367,252.0018
174.0228,704.6594,698.3022,564.2848,161.9048,364.5510,79443.6097,251.9745
174.0394,704.6761,698.3022,564.2348,161.8748,364.5856,79479.3616,251.9609
174.0561,704.6928,698.3022,564.2748,161.9148,364.6201,79502.9519,251.9881
174.0728,704.7094,698.3022,564.3248,161.8048,364.6557,79510.7065,251.9609
174.0894,704.7261,698.3022,564.1648,161.9748,364.6903,79503.6404,251.9881
174.1061,704.7428,698.3022,564.3148,161.7948,364.7259,79511.5399,251.9881
174.1228,704.7594,698.3022,564.2348,161.9348,364.7605,79551.3552,251.9745
174.1394,704.7761,698.3022,564.2848,161.8848,364.7950,79558.3536,252.0154
174.1561,704.7928,698.3022,564.3548,161.8348,364.8296,79534.0841,251.9609
174.1728,704.8094,698.3022,564.2548,161.9048,364.8652,79535.6828,252.0018
174.1894,704.8261,698.3022,564.2748,161.8948,364.8998,79550.6578,252.0018
174.2061,704.8428,698.3022,564.3548,161.7748,364.9354,79560.3692,252.0427
174.2228,704.8594,698.3022,564.2248,161.9748,364.9700,79575.9825,252.0018
174.2394,704.8761,698.3022,564.3148,161.8748,365.0045,79590.7449,252.0018
174.2561,704.8928,698.3022,564.2648,161.9348,365.0391,79615.1594,252.0154
174.2728,704.9094,698.3022,564.2448,161.9048,365.0747,79634.6184,252.0154
174.2894,704.9261,698.3022,564.3948,161.7948,365.1093,79608.2288,252.0154
174.3061,704.9428,698.3022,564.1748,162.0448,365.1449,79615.7208,251.9881
174.3228,704.9594,698.3022,564.2948,161.8648,365.1795,79627.2034,252.0018
174.3394,704.9761,698.3022,564.2448,161.8948,365.2140,79643.0797,252.0563
174.3561,704.9928,698.3022,564.1648,162.0048,365.2486,79667.7071,252.0427
174.3728,705.0094,698.3022,564.3448,161.8448,365.2842,79642.7399,252.0427
174.3894,705.0261,698.3022,564.1148,162.0848,365.3188,79667.8518,252.0018
174.4061,705.0428,698.3022,564.3848,161.7748,365.3544,79691.5600,252.0427
174.4228,705.0594,698.3022,564.1948,161.9648,365.3890,79684.5617,252.0290
174.4394,705.0761,698.3022,564.0348,162.0948,365.4235,79700.8549,251.9745
174.4561,705.0928,698.3022,564.2848,161.8248,365.4591,79699.9444,251.9609
174.4728,705.1094,698.3022,564.2348,161.9148,365.4937,79717.1568,251.9881
174.4894,705.1261,698.3022,564.3048,161.7748,365.5283,79748.7647,251.9745
174.5061,705.1428,698.3022,564.2748,161.8748,365.5628,79773.1201,251.9745
174.5228,705.1594,698.3022,564.2648,161.9048,365.5985,79733.4586,251.9745
174.5394,705.1761,698.3022,564.1548,162.0648,365.6330,79763.9020,251.9745
174.5561,705.1928,698.3022,564.3448,161.8048,365.6686,79790.4956,251.9472
174.5728,705.2094,698.3022,564.3348,161.8348,365.7032,79791.4059,251.9609
174.5894,705.2261,698.3022,564.2148,161.9248,365.7378,79772.8393,251.9745
174.6061,705.2428,698.3022,564.0748,162.0748,365.7723,79783.8462,251.9336
174.6228,705.2594,698.3022,564.1948,161.9448,365.8079,79807.6991,251.9472
174.6394,705.2761,698.3022,564.2448,161.9148,365.8436,79815.9564,251.9200
174.6561,705.2928,698.3022,564.2848,161.8348,365.8781,79824.2731,251.9472
174.6728,705.3094,698.3022,564.1648,161.9748,365.9127,79863.3136,251.9063
174.6894,705.3261,698.3022,564.4848,161.7248,365.9473,79847.7946,251.9745
174.7061,705.3428,698.3022,564.2848,161.8548,365.9818,79895.4919,251.9336
174.7228,705.3594,698.3022,564.3148,161.8648,366.0174,79887.5241,251.9063
174.7394,705.3761,698.3022,564.0748,162.0648,366.0531,79887.7961,251.9336
174.7561,705.3928,698.3022,564.3448,161.7948,366.0876,79888.4937,251.9336
174.7728,705.4094,698.3022,564.3048,161.8748,366.1222,79911.3091,251.9609
174.7894,705.4261,698.3022,564.2348,161.9348,366.1568,79903.6813,251.9200
174.8061,705.4428,698.3022,564.1548,162.0248,366.1924,79921.4460,251.9745
174.8228,705.4594,698.3022,564.1548,162.0248,366.2269,79955.9571,251.9472
174.8394,705.4761,698.3022,564.2548,161.8648,366.2626,79956.0167,251.9609
174.8561,705.4928,698.3022,564.3948,161.7748,366.2971,79946.5857,251.9472
174.8728,705.5094,698.3022,564.3048,161.8348,366.3317,79987.3613,251.9472
174.8894,705.5261,698.3022,564.1848,161.9848,366.3662,79996.2481,252.0154
174.9061,705.5428,698.3022,564.1048,162.0248,366.4019,79972.3866,251.9609
174.9228,705.5594,698.3022,564.2448,161.9748,366.4364,80003.2550,252.0018
174.9394,705.5761,698.3022,564.2015,161.9781,366.4710,79980.7883,251.9472
174.9561,705.5928,698.3022,564.2548,161.9348,366.5066,79994.0197,251.9336
174.9728,705.6094,698.3022,564.3148,161.8648,366.5412,80004.2246,251.9745
174.9894,705.6261,698.3022,564.1048,162.0648,366.5757,80020.7305,251.9745
175.0061,705.6428,698.3022,564.2648,161.8848,366.6114,80013.1709,251.9336
175.0228,705.6594,698.3022,564.1448,162.0148,366.6449,80044.5836,251.9200
175.0394,705.6761,698.3022,564.2548,161.9348,366.6805,80036.6835,251.9472
175.0561,705.6928,698.3022,564.3548,161.7648,366.7161,80045.5536,251.8791
175.0728,705.7094,698.3022,564.1748,162.0148,366.7507,80075.5116,251.9200
175.0894,705.7261,698.3022,564.3748,161.7948,366.7852,80076.6938,251.9336
175.1061,705.7428,698.3022,564.1748,161.9648,366.8198,80094.3824,251.9336
175.1228,705.7594,698.3022,564.1748,162.0048,366.8554,80135.6193,251.9063
175.1394,705.7761,698.3022,564.2748,161.9148,366.8900,80112.8123,251.8381
175.1561,705.7928,698.3022,564.3248,161.9148,366.9256,80118.0760,251.9200
175.1728,705.8094,698.3022,564.1748,161.9848,366.9602,80160.5867,251.8654
175.1894,705.8261,698.3022,564.2348,161.9248,366.9947,80151.8446,251.8518
175.2061,705.8428,698.3022,564.2648,161.9748,367.0293,80159.6932,251.8109
175.2231,705.8597,698.3022,564.1948,162.0248,367.0649,80159.8294,251.8654
175.2397,705.8764,698.3022,564.2248,161.9748,367.0995,80160.6630,251.8518
175.2564,705.8931,698.3022,564.2448,161.9248,367.1340,80191.6507,251.8518
175.2731,705.9097,698.3022,564.3448,161.8048,367.1697,80192.1356,251.8381
175.2897,705.9264,698.3022,564.0748,162.1448,367.2042,80225.2319,251.8518
175.3064,705.9431,698.3022,564.1548,161.9948,367.2388,80224.6626,251.8791
175.3231,705.9597,698.3022,564.1948,161.9048,367.2744,80208.9139,251.8109
175.3397,705.9764,698.3022,564.4148,161.7148,367.3090,80268.0520,251.7836
175.3564,705.9931,698.3022,564.2048,161.9548,367.3435,80260.1519,251.8381
175.3731,706.0097,698.3022,564.3848,161.8348,367.3792,80223.8374,251.8518
175.3897,706.0264,698.3022,564.2648,161.9348,367.4137,80276.3172,251.8791
175.4064,706.0431,698.3022,564.2148,161.9548,367.4483,80291.9133,251.8109
175.4231,706.0597,698.3022,564.1948,161.9648,367.4839,80276.2411,251.8518
175.4397,706.0764,698.3022,564.0448,162.1048,367.5185,80299.7453,251.8245
175.4564,706.0931,698.3022,564.1248,162.0448,367.5530,80315.6983,251.8791
175.4731,706.1097,698.3022,564.2448,161.9548,367.5886,80346.2776,251.7972
175.4897,706.1264,698.3022,564.3148,161.8848,367.6232,80331.5832,251.8245
175.5064,706.1431,698.3022,564.1348,162.0148,367.6588,80364.4507,251.8245
175.5231,706.1597,698.3022,564.2148,161.9648,367.6934,80380.6843,251.7972
175.5397,706.1764,698.3022,564.2448,161.9748,367.7280,80364.6713,251.8654
175.5564,706.1931,698.3022,564.2148,162.0448,367.7625,80355.6570,251.8245
175.5731,706.2097,698.3022,564.4348,161.7048,367.7981,80389.6990,251.8245
175.5897,706.2264,698.3022,564.3548,161.8448,367.8327,80405.0304,251.8654
175.6064,706.2431,698.3022,564.2448,161.9448,367.8683,80389.0094,251.8654
175.6231,706.2597,698.3022,564.1348,162.0348,367.9029,80373.4053,251.8654
175.6397,706.2764,698.3022,564.2748,161.9748,367.9375,80447.5941,251.8381
175.6564,706.2931,698.3022,564.0948,162.0848,367.9720,80422.8912,251.8109
175.6731,706.3097,698.3022,564.1548,162.0348,368.0076,80448.3517,251.7972
175.6897,706.3264,698.3022,564.1148,162.0548,368.0422,80497.8017,251.8245
175.7064,706.3431,698.3022,564.1948,161.9648,368.0778,80480.0370,251.8518
175.7231,706.3597,698.3022,564.4248,161.7848,368.1124,80496.1341,251.7972
175.7397,706.3764,698.3022,564.1448,162.0048,368.1469,80496.1942,251.8381
175.7564,706.3931,698.3022,564.2648,161.9148,368.1815,80490.5026,251.8381
175.7731,706.4097,698.3022,564.2448,161.9248,368.2171,80511.1009,251.8245
175.7897,706.4264,698.3022,564.2248,161.9448,368.2517,80520.8892,251.7700
175.8064,706.4431,698.3022,564.2648,161.9048,368.2873,80504.1026,251.8245
175.8231,706.4597,698.3022,564.2648,161.8948,368.3219,80545.0911,251.7972
175.8397,706.4764,698.3022,564.1848,161.9948,368.3564,80559.9977,251.8245
175.8564,706.4931,698.3022,564.2948,161.8348,368.3921,80536.2046,251.7972
175.8731,706.5097,698.3022,564.2348,161.9348,368.4266,80528.9338,251.7836
175.8897,706.5264,698.3022,564.2448,161.8848,368.4612,80561.0359,251.7700
175.9064,706.5431,698.3022,564.3548,161.8848,368.4968,80602.8421,251.7972
175.9231,706.5597,698.3022,564.2248,161.9348,368.5314,80587.2980,251.7836
175.9397,706.5764,698.3022,564.1248,162.0548,368.5659,80595.9037,251.7427
175.9564,706.5931,698.3022,564.2948,161.8948,368.6016,80619.2719,251.7563
175.9731,706.6097,698.3022,564.2048,162.0148,368.6361,80603.6756,251.7700
175.9897,706.6264,698.3022,564.2148,161.9748,368.6707,80620.6667,251.7563
176.0064,706.6431,698.3022,564.2848,161.9748,368.7063,80643.9744,251.7700
176.0231,706.6597,698.3022,564.2848,161.9748,368.7409,80643.9744,251.7836
